freelancer_id,proyectos_completados,ingresos_totales,tarifa_hora_promedio,anios_experiencia,tiempo_respuesta_horas,tasa_finalizacion,calificacion_promedio,categoria_principal,clientes_recurrentes,horas_trabajadas_mes,cluster,cluster_name,pc1,pc2
FL0360,6,2596.67,9.39,2.3,41.3,42.9,3.26,Marketing Digital,6,28.6,2,Alto tiempo respuesta horas / Bajo tasa finalizacion,3.6885130376089372,0.2522622121074582
FL0361,123,32901.88,47.87,4.8,2.6,92.4,4.73,Redacción y Traducción,50,143.7,3,Alto clientes recurrentes / Alto horas trabajadas mes,-2.5097294033535387,-1.2603733647617035
FL0362,51,6048.07,19.04,0.3,4.8,73.8,4.12,Marketing Digital,9,65.0,0,Bajo ingresos totales / Bajo anios experiencia,0.8499335010221232,-0.4339348859850805
FL0363,153,38491.2,36.46,6.5,3.4,95.7,4.5,Soporte Administrativo Virtual,13,144.0,3,Alto clientes recurrentes / Alto horas trabajadas mes,-1.4613916647121348,-0.08107265912200373
FL0364,21,66097.36,136.0,9.7,4.6,80.4,4.45,Desarrollo de Software,15,29.8,4,Alto ingresos totales / Bajo horas trabajadas mes,-0.740924429598181,2.2643232381356215
FL0365,52,6860.66,28.95,2.5,9.1,80.3,4.29,Redacción y Traducción,4,114.2,0,Bajo ingresos totales / Bajo anios experiencia,0.5345883671874938,-0.6810749171468338
FL0366,73,40271.6,89.29,7.5,3.0,92.5,4.43,Marketing Digital,23,122.0,3,Alto clientes recurrentes / Alto horas trabajadas mes,-1.6472827497090432,0.15573832796264328
FL0367,38,9912.42,26.03,2.5,10.2,73.7,4.29,Diseño Gráfico,12,81.8,0,Bajo ingresos totales / Bajo anios experiencia,0.6756765630888867,-0.4377037076729677
FL0368,19,4541.34,23.02,3.7,2.3,76.8,4.5,Soporte Administrativo Virtual,17,106.3,0,Bajo ingresos totales / Bajo anios experiencia,-0.07014234666384117,-0.8853615457770599
FL0369,67,26867.91,65.98,4.1,2.3,91.5,4.72,Desarrollo de Software,49,157.1,3,Alto clientes recurrentes / Alto horas trabajadas mes,-2.556124313385859,-1.5714818279076026
FL0370,19,30436.59,124.16,9.2,2.8,85.4,desconocido,Marketing Digital,6,79.4,4,Alto ingresos totales / Bajo horas trabajadas mes,-0.36493341060975176,0.9824776743412579
FL0371,19,45394.25,138.75,7.4,4.1,97.1,4.61,Marketing Digital,12,70.2,4,Alto ingresos totales / Bajo horas trabajadas mes,-0.9315252509771633,1.1855977048518453
FL0372,51,6094.32,21.01,2.0,10.6,85.3,4.19,Soporte Administrativo Virtual,16,108.8,0,Bajo ingresos totales / Bajo anios experiencia,0.14086963456590312,-0.9697900029366067
FL0373,113,27733.33,38.22,4.7,3.0,93.2,4.61,Diseño Gráfico,42,151.2,3,Alto clientes recurrentes / Alto horas trabajadas mes,-2.2535084550372444,-1.3080140053192537
FL0374,83,31034.46,55.18,7.6,2.2,94.9,4.67,Diseño Gráfico,34,128.2,3,Alto clientes recurrentes / Alto horas trabajadas mes,-2.010505615682236,-0.46223894910485597
FL0375,2,223.37,17.5,1.4,32.1,50.7,3.21,Marketing Digital,1,43.9,2,Alto tiempo respuesta horas / Bajo tasa finalizacion,3.1838365861138693,0.026156537601151407
FL0376,82,42689.43,58.39,8.2,1.6,90.6,4.77,Desarrollo de Software,39,144.6,3,Alto clientes recurrentes / Alto horas trabajadas mes,-2.5587796668833205,-0.40442426075248455
FL0377,61,8356.83,13.01,5.7,8.5,76.7,4.34,Marketing Digital,16,77.4,0,Bajo ingresos totales / Bajo anios experiencia,0.3274200007771829,-0.13295438945019436
FL0378,42,9466.25,21.42,3.3,7.7,77.9,4.03,Marketing Digital,12,101.0,0,Bajo ingresos totales / Bajo anios experiencia,0.24718819001562636,-0.5286069433548861
FL0379,28,9349.03,19.18,1.3,9.3,86.8,4.02,Marketing Digital,7,88.7,0,Bajo ingresos totales / Bajo anios experiencia,0.4699135171329596,-0.4107973388897873
FL0380,5,104.79,8.98,1.6,27.4,55.0,2.76,Marketing Digital,3,52.6,2,Alto tiempo respuesta horas / Bajo tasa finalizacion,2.716026391483857,-0.11442317833963793
FL0381,53,7542.56,26.97,5.0,12.5,87.3,4.11,Soporte Administrativo Virtual,13,128.8,0,Bajo ingresos totales / Bajo anios experiencia,-0.05691247247497026,-0.7907280526932923
FL0382,35,9128.75,21.87,2.2,7.8,80.9,desconocido,Redacción y Traducción,16,113.3,0,Bajo ingresos totales / Bajo anios experiencia,0.023930160554625296,-0.9219187994535518
FL0383,98,29108.43,36.19,7.6,1.1,96.3,4.72,Soporte Administrativo Virtual,23,146.2,3,Alto clientes recurrentes / Alto horas trabajadas mes,-1.814021707965474,-0.47874557132446877
FL0384,6,1923.23,9.87,2.5,46.2,62.6,3.69,Diseño Gráfico,0,36.2,2,Alto tiempo respuesta horas / Bajo tasa finalizacion,3.5647516549468388,0.33985217209332874
FL0385,7,1380.73,12.43,0.7,16.1,65.6,desconocido,Diseño Gráfico,1,65.0,0,Bajo ingresos totales / Bajo anios experiencia,1.918823240334817,-0.354940036856866
FL0386,20,72827.31,78.79,10.0,3.4,91.0,4.77,Desarrollo de Software,13,75.7,4,Alto ingresos totales / Bajo horas trabajadas mes,-1.5714433917769939,1.9847884858279172
FL0387,6,1240.64,15.74,1.5,17.4,47.8,3.7,Redacción y Traducción,1,37.2,2,Alto tiempo respuesta horas / Bajo tasa finalizacion,2.705428094805009,0.004789964944386517
FL0388,103,30081.78,74.11,6.5,0.5,95.5,4.6,Redacción y Traducción,33,143.1,3,Alto clientes recurrentes / Alto horas trabajadas mes,-2.100619137287549,-0.7382040857668742
FL0389,35,4916.02,19.78,2.6,6.0,85.5,3.62,Marketing Digital,11,94.1,0,Bajo ingresos totales / Bajo anios experiencia,0.19704734065923094,-0.572651272336104
FL0390,12,2036.16,10.64,1.8,39.3,62.7,2.99,Soporte Administrativo Virtual,1,29.7,2,Alto tiempo respuesta horas / Bajo tasa finalizacion,3.341342431633055,0.2845224076453019
FL0391,25,40134.85,65.37,9.9,5.1,88.9,4.46,Desarrollo de Software,15,63.8,4,Alto ingresos totales / Bajo horas trabajadas mes,-0.7745201332222165,1.2761056021727357
FL0392,52,8298.42,23.26,2.1,3.9,71.1,4.11,Marketing Digital,5,91.2,0,Bajo ingresos totales / Bajo anios experiencia,0.6518778351254509,-0.4394774193012795
FL0393,9,2498.52,12.48,1.0,24.5,59.2,6.3,Marketing Digital,2,45.2,2,Alto tiempo respuesta horas / Bajo tasa finalizacion,2.564193672396399,0.002593885167886194
FL0394,125,35414.87,desconocido,8.8,0.1,92.2,4.85,Desarrollo de Software,19,128.3,3,Alto clientes recurrentes / Alto horas trabajadas mes,-1.7008787492267647,0.14961395275670186
FL0395,22,51819.04,108.51,8.2,1.6,89.5,4.83,Diseño Gráfico,13,66.4,4,Alto ingresos totales / Bajo horas trabajadas mes,-1.0027398817926667,1.3351136132123047
FL0396,29,52291.0,130.17,13.2,3.7,89.7,4.43,Redacción y Traducción,10,53.5,4,Alto ingresos totales / Bajo horas trabajadas mes,-0.8390453473695142,2.0951759022812695
FL0397,45,8688.91,20.43,5.9,10.8,74.0,4.03,Desarrollo de Software,12,76.6,0,Bajo ingresos totales / Bajo anios experiencia,0.5808212112395564,-0.011551494897724269
FL0398,2,1572.87,10.78,1.0,20.4,57.8,2.86,Soporte Administrativo Virtual,2,24.6,2,Alto tiempo respuesta horas / Bajo tasa finalizacion,2.6743810544970072,0.12097928134605788
FL0399,45,9837.52,19.53,0.8,9.2,91.2,4.38,Diseño Gráfico,5,73.4,0,Bajo ingresos totales / Bajo anios experiencia,0.589256985926799,-0.2728178764608165
FL0400,11,1420.57,9.98,2.0,39.3,64.9,2.92,Diseño Gráfico,2,28.4,2,Alto tiempo respuesta horas / Bajo tasa finalizacion,3.233025112575034,0.3037376032050438
FL0401,53,11363.92,17.02,2.9,2.9,86.9,4.62,Desarrollo de Software,2,105.4,0,Bajo ingresos totales / Bajo anios experiencia,0.04231190406535938,-0.33131334735577184
FL0402,55,28315.14,31.11,4.8,3.6,96.7,4.59,Desarrollo de Software,4,138.2,0,Bajo ingresos totales / Bajo anios experiencia,-0.9451003766878079,-0.134757614809136
FL0403,29,83542.7,74.63,7.0,6.1,100.0,4.97,Marketing Digital,9,49.8,4,Alto ingresos totales / Bajo horas trabajadas mes,-1.317114712344024,2.410535822374168
FL0404,107,18198.35,45.86,50.2,2.8,95.3,4.5,Diseño Gráfico,26,159.4,1,Alto anios experiencia / Bajo ingresos totales,-3.432863239860424,3.2370644035522314
FL0405,21,42399.53,127.99,11.1,4.1,89.8,4.75,Desarrollo de Software,19,45.4,4,Alto ingresos totales / Bajo horas trabajadas mes,-0.8970507919054374,1.5791439452305533
FL0406,24,65113.96,200.82,8.6,3.9,83.2,4.81,Marketing Digital,28,48.7,4,Alto ingresos totales / Bajo horas trabajadas mes,-1.3608217633764514,1.60229229298589
FL0407,66,6581.43,20.93,3.9,4.4,84.0,4.25,Desarrollo de Software,15,120.6,0,Bajo ingresos totales / Bajo anios experiencia,-0.35993499596356365,-0.8463456708630038
FL0408,60,7191.98,17.56,2.7,4.6,85.3,4.0,Desarrollo de Software,13,66.8,0,Bajo ingresos totales / Bajo anios experiencia,0.2381115288010423,-0.24961336050301028
FL0409,7,1596.82,11.65,2.1,30.4,37.6,2.75,Diseño Gráfico,4,65.4,2,Alto tiempo respuesta horas / Bajo tasa finalizacion,3.0806231183090786,-0.33315187301234095
FL0410,27,9774.44,27.82,2.8,4.1,69.5,4.31,Redacción y Traducción,13,94.5,0,Bajo ingresos totales / Bajo anios experiencia,0.3860727561805981,-0.6049123606569163
FL0411,5,2247.49,11.75,2.0,40.0,58.0,2.77,Soporte Administrativo Virtual,3,88.9,2,Alto tiempo respuesta horas / Bajo tasa finalizacion,2.841810409693177,-0.4698920331756609
FL0412,28,43730.31,122.48,4.8,5.0,94.6,desconocido,Marketing Digital,18,72.4,4,Alto ingresos totales / Bajo horas trabajadas mes,-0.921441112760088,0.717879093154406
FL0413,12,5492.98,25.39,3.0,0.8,87.7,4.13,Desarrollo de Software,15,77.1,0,Bajo ingresos totales / Bajo anios experiencia,-0.12742666134653338,-0.4418040467996709
FL0414,45,7489.25,26.47,3.9,8.3,77.2,4.01,Redacción y Traducción,8,78.3,0,Bajo ingresos totales / Bajo anios experiencia,0.7150182491626415,-0.20564740967526352
FL0415,nd,10031.16,23.03,1.3,6.7,85.3,3.97,Desarrollo de Software,13,122.2,0,Bajo ingresos totales / Bajo anios experiencia,-0.199352930876512,-0.9771656181970912
FL0416,101,31837.52,75.36,5.0,6.1,88.3,4.73,Desarrollo de Software,39,151.1,3,Alto clientes recurrentes / Alto horas trabajadas mes,-2.0365395613673716,-1.050880495521538
FL0417,40,1657.12,15.37,3.9,3.6,76.7,4.18,Diseño Gráfico,9,77.8,0,Bajo ingresos totales / Bajo anios experiencia,0.5519183398950281,-0.3960705275988478
FL0418,34,54032.0,149.1,9.5,5.7,93.1,4.6,Diseño Gráfico,22,64.6,4,Alto ingresos totales / Bajo horas trabajadas mes,-1.292136352377395,1.3533342301107019
FL0419,27,34288.3,143.21,9.0,6.3,95.3,4.73,Desarrollo de Software,11,112.8,4,Alto ingresos totales / Bajo horas trabajadas mes,-1.0695776536910653,0.576126697754713
FL0420,100,31859.59,41.89,7.5,3.8,92.5,4.76,Desarrollo de Software,34,142.4,3,Alto clientes recurrentes / Alto horas trabajadas mes,-2.080066620861061,-0.5687633137140925
FL0421,68,8850.29,12.32,3.5,8.9,78.1,3.8,Redacción y Traducción,7,106.5,0,Bajo ingresos totales / Bajo anios experiencia,0.4728086584717196,-0.5183199623256861
FL0422,17,2912.04,10.99,1.4,19.2,60.1,3.79,Diseño Gráfico,3,51.7,2,Alto tiempo respuesta horas / Bajo tasa finalizacion,2.184119469388939,-0.13303350370405162
FL0423,18,13885.04,23.83,3.6,4.1,79.0,4.23,Diseño Gráfico,15,142.9,0,Bajo ingresos totales / Bajo anios experiencia,-0.5312689535922783,-1.0521472401659766
FL0424,21,39280.71,158.09,6.8,6.5,92.4,4.49,Marketing Digital,10,68.3,4,Alto ingresos totales / Bajo horas trabajadas mes,-0.4818717528169597,1.0541848565310266
FL0425,110,39839.52,58.32,7.7,2.8,96.1,5.0,Diseño Gráfico,18,156.0,3,Alto clientes recurrentes / Alto horas trabajadas mes,-1.896047493138251,-0.18940455864614253
FL0426,21,45445.32,147.43,9.2,3.7,91.5,4.64,Desarrollo de Software,12,72.4,4,Alto ingresos totales / Bajo horas trabajadas mes,-0.9528948024961064,1.3125963421985565
FL0427,20,36943.52,71.1,7.4,3.2,91.5,4.51,Desarrollo de Software,11,61.1,4,Alto ingresos totales / Bajo horas trabajadas mes,-0.6020760777217024,1.0921346201802031
FL0428,43,10794.37,15.04,3.0,4.7,72.1,3.96,Redacción y Traducción,10,77.7,0,Bajo ingresos totales / Bajo anios experiencia,0.5899830265193186,-0.2903159236592943
FL0429,11,1070.72,8.04,1.3,49.2,61.2,3.06,Desarrollo de Software,0,21.8,2,Alto tiempo respuesta horas / Bajo tasa finalizacion,3.8743266117386406,0.44678326532808244
FL0430,17,44459.52,173.5,9.6,6.7,93.1,4.54,Desarrollo de Software,8,49.9,4,Alto ingresos totales / Bajo horas trabajadas mes,-0.5002804680039706,1.7172409644121798
FL0431,102,43399.12,49.77,7.2,3.4,100.0,4.61,Diseño Gráfico,52,120.6,3,Alto clientes recurrentes / Alto horas trabajadas mes,-2.8452459490994513,-0.5182072051284202
FL0432,57,33623.96,75.73,4.7,3.2,93.0,4.69,Redacción y Traducción,31,171.4,3,Alto clientes recurrentes / Alto horas trabajadas mes,-2.117230073362151,-1.1326256336470075
FL0433,12,1931.82,4.41,1.8,27.1,49.4,2.95,Soporte Administrativo Virtual,2,17.4,2,Alto tiempo respuesta horas / Bajo tasa finalizacion,3.212942840572452,0.2947445602078656
FL0434,133,32833.69,61.36,5.9,2.4,94.6,4.82,Soporte Administrativo Virtual,39,143.2,3,Alto clientes recurrentes / Alto horas trabajadas mes,-2.2360432081648653,-0.899325799263385
FL0435,43,40122.78,70.67,10.8,3.6,89.9,desconocido,Desarrollo de Software,5,54.2,4,Alto ingresos totales / Bajo horas trabajadas mes,-0.458303319779548,1.703088967260512
FL0436,49,7491.07,31.47,3.5,9.8,63.9,4.08,Desarrollo de Software,12,113.1,0,Bajo ingresos totales / Bajo anios experiencia,0.5522398429473372,-0.7635749099231726
FL0437,84,32739.52,54.57,6.8,2.4,94.3,4.83,Desarrollo de Software,34,162.7,3,Alto clientes recurrentes / Alto horas trabajadas mes,-2.372794201969974,-0.8638617453009704
FL0438,131,30401.85,41.32,6.8,2.6,94.3,4.72,Desarrollo de Software,23,151.2,3,Alto clientes recurrentes / Alto horas trabajadas mes,-1.8323810037267618,-0.5159297876966162
FL0439,5,1022.3,8.34,1.6,25.4,75.9,3.56,Soporte Administrativo Virtual,3,34.4,2,Alto tiempo respuesta horas / Bajo tasa finalizacion,2.312352331110386,0.12189686917563718
FL0440,26,15562.05,78.61,8.0,3.0,94.3,4.41,Desarrollo de Software,11,83.7,0,Bajo ingresos totales / Bajo anios experiencia,-0.5136987009776092,0.35930560775647236
FL0441,53,10197.69,25.53,2.9,8.1,86.4,3.94,Desarrollo de Software,12,101.1,0,Bajo ingresos totales / Bajo anios experiencia,0.007999716292066871,-0.5328777025823992
FL0442,24,7380.52,21.23,1.9,5.1,89.5,3.86,Desarrollo de Software,9,91.4,0,Bajo ingresos totales / Bajo anios experiencia,0.08470053644652276,-0.49989456828826745
FL0443,27,11787.73,22.45,3.5,6.8,74.4,4.52,Desarrollo de Software,9,116.1,0,Bajo ingresos totales / Bajo anios experiencia,0.14754837083565828,-0.5810401315014485
FL0444,52,3830.97,21.61,2.3,5.8,82.0,4.37,Marketing Digital,14,93.1,0,Bajo ingresos totales / Bajo anios experiencia,0.21432845489695088,-0.7143162603200027
FL0445,46,12317.61,29.4,3.6,4.5,75.3,4.58,Redacción y Traducción,6,112.7,0,Bajo ingresos totales / Bajo anios experiencia,0.24931235520325806,-0.5058419930729896
FL0446,0,1479.52,7.19,0.1,32.7,33.4,3.64,Marketing Digital,2,23.4,2,Alto tiempo respuesta horas / Bajo tasa finalizacion,3.8365029255408274,0.08683896656928171
FL0447,41,13784.4,21.3,0.9,6.5,89.2,4.19,Diseño Gráfico,8,79.7,0,Bajo ingresos totales / Bajo anios experiencia,0.2769545495753469,-0.3396914235616998
FL0448,26,9237.7,18.87,2.7,5.6,77.9,4.57,Diseño Gráfico,12,91.4,0,Bajo ingresos totales / Bajo anios experiencia,0.2761968247275205,-0.5373022773928361
FL0449,29,10953.07,18.23,2.0,10.8,88.4,4.23,Soporte Administrativo Virtual,10,74.3,0,Bajo ingresos totales / Bajo anios experiencia,0.5173316169870265,-0.26436120862310186
FL0450,15,1146.54,8.82,2.2,23.9,48.5,5.5,Diseño Gráfico,0,32.3,2,Alto tiempo respuesta horas / Bajo tasa finalizacion,2.974719691290013,0.17497850409104188
FL0451,11,2391.03,11.99,1.5,12.0,49.5,2.9,Soporte Administrativo Virtual,1,46.8,2,Alto tiempo respuesta horas / Bajo tasa finalizacion,2.2982801872649676,-0.1266408869326623
FL0452,9,630.51,11.92,0.8,29.9,53.6,3.21,Redacción y Traducción,3,0.0,2,Alto tiempo respuesta horas / Bajo tasa finalizacion,3.4385565856850175,0.41293258605143734
FL0453,12,1923.65,8.52,0.9,26.0,61.2,2.47,Redacción y Traducción,1,41.8,2,Alto tiempo respuesta horas / Bajo tasa finalizacion,2.7166993035081197,0.0027966863705486916
FL0454,9,414.83,12.18,1.3,36.0,59.7,2.91,Diseño Gráfico,2,46.4,2,Alto tiempo respuesta horas / Bajo tasa finalizacion,3.087257001085543,-0.04301539604536907
FL0455,11,25069.47,167.14,12.8,2.7,91.4,4.58,Desarrollo de Software,15,38.7,4,Alto ingresos totales / Bajo horas trabajadas mes,-0.517243853239636,1.4919909271462217
FL0456,20,12723.2,15.9,3.0,6.3,76.6,4.3,Desarrollo de Software,16,83.1,0,Bajo ingresos totales / Bajo anios experiencia,0.14990177969880802,-0.36385161227511564
FL0457,46,6706.51,22.88,1.4,6.9,84.0,4.25,Soporte Administrativo Virtual,6,92.3,0,Bajo ingresos totales / Bajo anios experiencia,0.5229484258249949,-0.5957018430393646
FL0458,6,1651.68,12.68,1.0,25.7,34.1,3.24,Diseño Gráfico,3,65.7,2,Alto tiempo respuesta horas / Bajo tasa finalizacion,3.0347504815022726,-0.45432037557413046
FL0459,8,2343.62,9.93,3.6,22.9,43.1,2.54,Soporte Administrativo Virtual,0,47.3,2,Alto tiempo respuesta horas / Bajo tasa finalizacion,2.8916840780661226,0.12977812849637851
FL0460,34,4459.43,24.28,3.9,6.1,75.9,4.23,Diseño Gráfico,8,118.3,0,Bajo ingresos totales / Bajo anios experiencia,0.2755199207610173,-0.7897202539407984
FL0461,57,8380.79,36.96,2.6,12.4,77.9,4.43,Diseño Gráfico,7,81.3,0,Bajo ingresos totales / Bajo anios experiencia,0.8688258383443267,-0.30635738445550625
FL0462,8,1639.23,12.53,0.7,21.6,58.2,2.99,Redacción y Traducción,2,70.7,2,Alto tiempo respuesta horas / Bajo tasa finalizacion,2.3016586812135627,-0.4227630850156628
FL0463,58,9878.84,23.23,3.3,7.3,83.5,4.11,Desarrollo de Software,7,73.3,0,Bajo ingresos totales / Bajo anios experiencia,0.4738567837968988,-0.057037186482012184
FL0464,90,40810.34,73.95,7.7,3.3,97.7,4.87,Diseño Gráfico,40,157.4,3,Alto clientes recurrentes / Alto horas trabajadas mes,-2.7031011690470046,-0.6975845739364915
FL0465,44,7208.61,desconocido,1.4,5.4,82.2,4.41,Redacción y Traducción,16,88.9,0,Bajo ingresos totales / Bajo anios experiencia,0.18855331145229848,-0.7698683781638707
FL0466,11,1682.97,desconocido,0.3,31.2,55.3,3.06,Marketing Digital,4,78.9,2,Alto tiempo respuesta horas / Bajo tasa finalizacion,2.6123995716470043,-0.528122603269213
FL0467,9,53591.96,115.28,10.4,5.6,92.5,4.46,Desarrollo de Software,12,70.9,4,Alto ingresos totales / Bajo horas trabajadas mes,-1.0666341338843455,1.647847536271125
FL0468,39,6028.86,25.0,3.4,4.8,87.4,4.13,Desarrollo de Software,11,98.2,0,Bajo ingresos totales / Bajo anios experiencia,-0.04246981317414095,-0.5262439997564786
FL0469,6,3401.82,13.33,1.0,22.5,52.5,7.8,Soporte Administrativo Virtual,3,24.8,2,Alto tiempo respuesta horas / Bajo tasa finalizacion,2.8357098503310505,0.12814483762620113
FL0470,7,1182.62,15.86,0.3,34.2,58.8,desconocido,Diseño Gráfico,1,52.2,2,Alto tiempo respuesta horas / Bajo tasa finalizacion,3.031540193046198,-0.1828367919320168
FL0471,20,10431.44,17.79,4.9,9.4,71.9,3.87,Diseño Gráfico,10,88.3,0,Bajo ingresos totales / Bajo anios experiencia,0.5848518350248295,-0.21492403269611876
FL0472,32,16849.1,121.51,11.9,4.7,87.7,4.53,Redacción y Traducción,8,81.0,0,Bajo ingresos totales / Bajo anios experiencia,-0.22210457154036245,0.8109508504404402
FL0473,38,77377.85,189.49,4.7,4.4,93.0,4.56,Desarrollo de Software,21,47.3,4,Alto ingresos totales / Bajo horas trabajadas mes,-1.453526908761686,1.7226596808989227
FL0474,-2,17541.39,desconocido,5.9,3.5,93.1,4.41,Soporte Administrativo Virtual,7,143.8,0,Bajo ingresos totales / Bajo anios experiencia,-0.7594215523918861,-0.5189880692256569
FL0475,34,11426.54,29.79,4.1,4.1,85.0,4.23,Redacción y Traducción,3,114.8,0,Bajo ingresos totales / Bajo anios experiencia,0.07595973187443032,-0.39746472329852767
FL0476,27,5137.23,24.54,4.6,6.5,77.5,4.37,Redacción y Traducción,19,145.8,0,Bajo ingresos totales / Bajo anios experiencia,-0.38546046670519357,-1.267044476138071
FL0477,159,30527.66,83.68,6.3,1.9,90.4,5.0,Diseño Gráfico,31,170.5,3,Alto clientes recurrentes / Alto horas trabajadas mes,-2.1491464245125735,-1.0628357328802007
FL0478,21,49257.55,116.19,9.0,4.0,90.1,4.44,Desarrollo de Software,14,32.9,4,Alto ingresos totales / Bajo horas trabajadas mes,-0.6578533955091631,1.812410544304706
FL0479,3,792.35,11.18,1.4,15.1,61.4,3.34,Desarrollo de Software,2,53.5,2,Alto tiempo respuesta horas / Bajo tasa finalizacion,1.9784075879296008,-0.14524718871124895
FL0480,33,10981.05,227.83,4.4,4.6,85.3,4.52,Desarrollo de Software,3,60.4,0,Bajo ingresos totales / Bajo anios experiencia,0.5044384288993375,0.331160832876933
FL0481,26,39506.24,128.17,8.4,6.7,87.4,4.18,Redacción y Traducción,8,50.2,4,Alto ingresos totales / Bajo horas trabajadas mes,-0.11927775031536579,1.403069812883281
FL0482,29,7396.13,desconocido,2.9,2.8,73.8,3.72,Redacción y Traducción,13,97.6,0,Bajo ingresos totales / Bajo anios experiencia,0.23577544442260046,-0.6872716700351398
FL0483,4,2366.79,11.22,1.1,9.9,48.9,3.17,Soporte Administrativo Virtual,3,62.3,2,Alto tiempo respuesta horas / Bajo tasa finalizacion,2.0164275368287865,-0.41423251063582317
FL0484,9,2410.37,10.6,1.9,12.7,35.2,1.97,Redacción y Traducción,1,54.1,2,Alto tiempo respuesta horas / Bajo tasa finalizacion,2.6008083324462223,-0.20122676804895412
FL0485,11,1156.48,11.53,0.1,26.8,-12.2,2.29,Soporte Administrativo Virtual,6,9.6,2,Alto tiempo respuesta horas / Bajo tasa finalizacion,4.735861927072168,-0.13738019554449293
FL0486,33,2952.95,26.68,1.1,4.3,82.6,4.37,Diseño Gráfico,13,103.8,0,Bajo ingresos totales / Bajo anios experiencia,0.13355970112178514,-1.0250914975437269
FL0487,82,23006.84,55.44,7.3,1.0,93.5,4.7,Desarrollo de Software,26,138.3,3,Alto clientes recurrentes / Alto horas trabajadas mes,-1.7428993651838904,-0.5712322208258728
FL0488,49,10717.85,25.35,2.8,4.8,78.0,3.86,Diseño Gráfico,14,124.5,0,Bajo ingresos totales / Bajo anios experiencia,-0.17479408006087482,-0.9653601513514088
FL0489,75,11165.53,23.64,4.4,2.6,61.1,4.0,Redacción y Traducción,10,96.5,0,Bajo ingresos totales / Bajo anios experiencia,0.524131611999699,-0.4241778417179265
FL0490,124,29180.64,35.62,8.5,2.8,91.8,4.66,Desarrollo de Software,24,138.3,3,Alto clientes recurrentes / Alto horas trabajadas mes,-1.716989017877856,-0.26000754657238234
FL0491,48,10489.59,24.62,2.7,8.9,80.2,3.91,Desarrollo de Software,10,109.1,0,Bajo ingresos totales / Bajo anios experiencia,0.19189561482654874,-0.611579098091508
FL0492,24,37318.86,130.78,9.3,4.4,83.7,7.5,Diseño Gráfico,12,56.1,4,Alto ingresos totales / Bajo horas trabajadas mes,-0.36527322025017867,1.225000930363417
FL0493,25,63040.17,90.93,6.3,4.9,99.5,4.53,Redacción y Traducción,14,51.4,4,Alto ingresos totales / Bajo horas trabajadas mes,-1.0812108884880651,1.6510541959296117
FL0494,117,28605.3,63.07,7.7,1.9,93.5,4.86,Desarrollo de Software,20,159.8,3,Alto clientes recurrentes / Alto horas trabajadas mes,-1.8200406684989665,-0.5140719187695739
FL0495,28,52436.07,98.93,4.1,6.4,91.4,4.9,Desarrollo de Software,9,88.6,4,Alto ingresos totales / Bajo horas trabajadas mes,-0.8130900016239723,0.8616422504690691
FL0496,39,4740.25,21.35,2.1,8.5,69.6,4.1,Desarrollo de Software,15,75.2,0,Bajo ingresos totales / Bajo anios experiencia,0.7181593114205587,-0.5554388176816014
FL0497,130,25493.02,65.77,9.4,1.7,91.3,4.9,Desarrollo de Software,48,140.0,3,Alto clientes recurrentes / Alto horas trabajadas mes,-2.554850348164982,-0.857236678712487
FL0498,40,11054.62,24.52,3.2,10.2,73.9,4.11,Redacción y Traducción,10,83.4,0,Bajo ingresos totales / Bajo anios experiencia,0.7226904145544646,-0.29437380343895275
FL0499,1,1073.45,6.05,1.7,18.7,54.9,3.51,Redacción y Traducción,2,18.5,2,Alto tiempo respuesta horas / Bajo tasa finalizacion,2.7132385811215722,0.2589092023371509
FL0500,39,9182.56,21.07,4.3,5.5,79.8,4.21,Desarrollo de Software,14,95.3,0,Bajo ingresos totales / Bajo anios experiencia,0.006204289525388221,-0.42141238226290656
FL0501,79,30493.44,50.61,9.1,3.3,85.3,4.72,Redacción y Traducción,25,163.4,3,Alto clientes recurrentes / Alto horas trabajadas mes,-1.7541094485749493,-0.5596006986876936
FL0502,162,33182.9,59.56,6.5,2.4,96.9,4.7,Soporte Administrativo Virtual,32,141.8,3,Alto clientes recurrentes / Alto horas trabajadas mes,-2.070362704661376,-0.6380986135133563
FL0503,4,726.72,8.57,1.5,31.1,44.2,2.01,Diseño Gráfico,0,25.8,2,Alto tiempo respuesta horas / Bajo tasa finalizacion,3.502522675669336,0.19552590326465216
FL0504,47,6937.2,29.57,3.7,10.4,71.9,4.01,Redacción y Traducción,8,119.5,0,Bajo ingresos totales / Bajo anios experiencia,0.5614178692427074,-0.7497008392828425
FL0505,107,36401.16,26.42,8.6,1.6,95.0,4.74,Diseño Gráfico,40,105.2,3,Alto clientes recurrentes / Alto horas trabajadas mes,-2.1664528257355244,-0.10146363729104385
FL0506,37,5470.61,desconocido,2.5,6.0,69.2,4.5,Marketing Digital,10,108.7,0,Bajo ingresos totales / Bajo anios experiencia,0.4847605228686331,-0.7873516950778006
FL0507,125,38289.9,57.38,7.7,2.3,94.2,4.72,Marketing Digital,42,158.0,3,Alto clientes recurrentes / Alto horas trabajadas mes,-2.6975614171838256,-0.7640948258292924
FL0508,26,6342.62,25.76,3.3,6.3,74.5,desconocido,Diseño Gráfico,7,84.7,0,Bajo ingresos totales / Bajo anios experiencia,0.6615845813098545,-0.3612730911604029
