freelancer_id,proyectos_completados,ingresos_totales,tarifa_hora_promedio,anios_experiencia,tiempo_respuesta_horas,tasa_finalizacion,calificacion_promedio,categoria_principal,clientes_recurrentes,horas_trabajadas_mes,cluster,cluster_name,pc1,pc2
FL0395,22,51819.04,108.51,8.2,1.6,89.5,4.83,Diseño Gráfico,13,66.4,2,Bajo tiempo respuesta horas / Bajo clientes recurrentes,-1.0027398817926676,1.3351136132124515
FL0396,29,52291.0,130.17,13.2,3.7,89.7,4.43,Redacción y Traducción,10,53.5,2,Bajo tiempo respuesta horas / Bajo clientes recurrentes,-0.839045347369514,2.095175902281069
FL0397,45,8688.91,20.43,5.9,10.8,74.0,4.03,Desarrollo de Software,12,76.6,2,Bajo tiempo respuesta horas / Bajo clientes recurrentes,0.580821211239555,-0.011551494897621035
FL0398,2,1572.87,10.78,1.0,20.4,57.8,2.86,Soporte Administrativo Virtual,2,24.6,1,Alto tiempo respuesta horas / Bajo tasa finalizacion,2.6743810544970033,0.12097928134607443
FL0399,45,9837.52,19.53,0.8,9.2,91.2,4.38,Diseño Gráfico,5,73.4,2,Bajo tiempo respuesta horas / Bajo clientes recurrentes,0.589256985926797,-0.272817876460729
FL0400,11,1420.57,9.98,2.0,39.3,64.9,2.92,Diseño Gráfico,2,28.4,1,Alto tiempo respuesta horas / Bajo tasa finalizacion,3.23302511257503,0.3037376032048427
FL0401,53,11363.92,17.02,2.9,2.9,86.9,4.62,Desarrollo de Software,2,105.4,2,Bajo tiempo respuesta horas / Bajo clientes recurrentes,0.042311904065358445,-0.3313133473557443
FL0402,55,28315.14,31.11,4.8,3.6,96.7,4.59,Desarrollo de Software,4,138.2,2,Bajo tiempo respuesta horas / Bajo clientes recurrentes,-0.9451003766878084,-0.1347576148090565
FL0403,29,83542.7,74.63,7.0,6.1,100.0,4.97,Marketing Digital,9,49.8,2,Bajo tiempo respuesta horas / Bajo clientes recurrentes,-1.317114712344023,2.410535822374031
FL0404,107,18198.35,45.86,50.2,2.8,95.3,4.5,Diseño Gráfico,26,159.4,0,Alto clientes recurrentes / Alto horas trabajadas mes,-3.4328632398604197,3.237064403552102
FL0405,21,42399.53,127.99,11.1,4.1,89.8,4.75,Desarrollo de Software,19,45.4,2,Bajo tiempo respuesta horas / Bajo clientes recurrentes,-0.8970507919054372,1.5791439452305363
FL0406,24,65113.96,200.82,8.6,3.9,83.2,4.81,Marketing Digital,28,48.7,2,Bajo tiempo respuesta horas / Bajo clientes recurrentes,-1.36082176337645,1.6022922929859018
FL0407,66,6581.43,20.93,3.9,4.4,84.0,4.25,Desarrollo de Software,15,120.6,2,Bajo tiempo respuesta horas / Bajo clientes recurrentes,-0.3599349959635636,-0.8463456708629743
FL0408,60,7191.98,17.56,2.7,4.6,85.3,4.0,Desarrollo de Software,13,66.8,2,Bajo tiempo respuesta horas / Bajo clientes recurrentes,0.23811152880104164,-0.2496133605029659
FL0409,7,1596.82,11.65,2.1,30.4,37.6,2.75,Diseño Gráfico,4,65.4,1,Alto tiempo respuesta horas / Bajo tasa finalizacion,3.080623118309073,-0.33315187301233096
FL0410,27,9774.44,27.82,2.8,4.1,69.5,4.31,Redacción y Traducción,13,94.5,2,Bajo tiempo respuesta horas / Bajo clientes recurrentes,0.3860727561805979,-0.6049123606569072
FL0411,5,2247.49,11.75,2.0,40.0,58.0,2.77,Soporte Administrativo Virtual,3,88.9,1,Alto tiempo respuesta horas / Bajo tasa finalizacion,2.8418104096931747,-0.4698920331755821
FL0412,28,43730.31,122.48,4.8,5.0,94.6,desconocido,Marketing Digital,18,72.4,2,Bajo tiempo respuesta horas / Bajo clientes recurrentes,-0.921441112760088,0.7178790931540304
FL0413,12,5492.98,25.39,3.0,0.8,87.7,4.13,Desarrollo de Software,15,77.1,2,Bajo tiempo respuesta horas / Bajo clientes recurrentes,-0.12742666134653388,-0.44180404679962015
FL0414,45,7489.25,26.47,3.9,8.3,77.2,4.01,Redacción y Traducción,8,78.3,2,Bajo tiempo respuesta horas / Bajo clientes recurrentes,0.7150182491626396,-0.2056474096751808
FL0415,nd,10031.16,23.03,1.3,6.7,85.3,3.97,Desarrollo de Software,13,122.2,2,Bajo tiempo respuesta horas / Bajo clientes recurrentes,-0.19935293087651182,-0.9771656181970677
FL0416,101,31837.52,75.36,5.0,6.1,88.3,4.73,Desarrollo de Software,39,151.1,0,Alto clientes recurrentes / Alto horas trabajadas mes,-2.0365395613673685,-1.0508804955215132
FL0417,40,1657.12,15.37,3.9,3.6,76.7,4.18,Diseño Gráfico,9,77.8,2,Bajo tiempo respuesta horas / Bajo clientes recurrentes,0.5519183398950261,-0.3960705275988192
FL0418,34,54032.0,149.1,9.5,5.7,93.1,4.6,Diseño Gráfico,22,64.6,2,Bajo tiempo respuesta horas / Bajo clientes recurrentes,-1.2921363523773943,1.353334230110666
FL0419,27,34288.3,143.21,9.0,6.3,95.3,4.73,Desarrollo de Software,11,112.8,2,Bajo tiempo respuesta horas / Bajo clientes recurrentes,-1.0695776536910653,0.5761266977547433
FL0420,100,31859.59,41.89,7.5,3.8,92.5,4.76,Desarrollo de Software,34,142.4,0,Alto clientes recurrentes / Alto horas trabajadas mes,-2.0800666208610585,-0.5687633137140631
FL0421,68,8850.29,12.32,3.5,8.9,78.1,3.8,Redacción y Traducción,7,106.5,2,Bajo tiempo respuesta horas / Bajo clientes recurrentes,0.472808658471719,-0.5183199623256787
FL0422,17,2912.04,10.99,1.4,19.2,60.1,3.79,Diseño Gráfico,3,51.7,1,Alto tiempo respuesta horas / Bajo tasa finalizacion,2.1841194693889365,-0.1330335037040196
FL0423,18,13885.04,23.83,3.6,4.1,79.0,4.23,Diseño Gráfico,15,142.9,2,Bajo tiempo respuesta horas / Bajo clientes recurrentes,-0.5312689535922787,-1.0521472401659326
FL0424,21,39280.71,158.09,6.8,6.5,92.4,4.49,Marketing Digital,10,68.3,2,Bajo tiempo respuesta horas / Bajo clientes recurrentes,-0.48187175281695954,1.054184856531062
FL0425,110,39839.52,58.32,7.7,2.8,96.1,5.0,Diseño Gráfico,18,156.0,0,Alto clientes recurrentes / Alto horas trabajadas mes,-1.896047493138249,-0.18940455864613212
FL0426,21,45445.32,147.43,9.2,3.7,91.5,4.64,Desarrollo de Software,12,72.4,2,Bajo tiempo respuesta horas / Bajo clientes recurrentes,-0.9528948024961058,1.3125963421985636
FL0427,20,36943.52,71.1,7.4,3.2,91.5,4.51,Desarrollo de Software,11,61.1,2,Bajo tiempo respuesta horas / Bajo clientes recurrentes,-0.6020760777217028,1.0921346201804059
FL0428,43,10794.37,15.04,3.0,4.7,72.1,3.96,Redacción y Traducción,10,77.7,2,Bajo tiempo respuesta horas / Bajo clientes recurrentes,0.5899830265193169,-0.29031592365925607
FL0429,11,1070.72,8.04,1.3,49.2,61.2,3.06,Desarrollo de Software,0,21.8,1,Alto tiempo respuesta horas / Bajo tasa finalizacion,3.874326611738637,0.4467832653278824
FL0430,17,44459.52,173.5,9.6,6.7,93.1,4.54,Desarrollo de Software,8,49.9,2,Bajo tiempo respuesta horas / Bajo clientes recurrentes,-0.5002804680039702,1.7172409644122182
FL0431,102,43399.12,49.77,7.2,3.4,100.0,4.61,Diseño Gráfico,52,120.6,0,Alto clientes recurrentes / Alto horas trabajadas mes,-2.845245949099446,-0.5182072051284289
FL0432,57,33623.96,75.73,4.7,3.2,93.0,4.69,Redacción y Traducción,31,171.4,0,Alto clientes recurrentes / Alto horas trabajadas mes,-2.117230073362148,-1.1326256336469829
FL0433,12,1931.82,4.41,1.8,27.1,49.4,2.95,Soporte Administrativo Virtual,2,17.4,1,Alto tiempo respuesta horas / Bajo tasa finalizacion,3.212942840572447,0.29474456020789197
FL0434,133,32833.69,61.36,5.9,2.4,94.6,4.82,Soporte Administrativo Virtual,39,143.2,0,Alto clientes recurrentes / Alto horas trabajadas mes,-2.236043208164863,-0.8993257992633668
FL0435,43,40122.78,70.67,10.8,3.6,89.9,desconocido,Desarrollo de Software,5,54.2,2,Bajo tiempo respuesta horas / Bajo clientes recurrentes,-0.45830331977954786,1.7030889672603025
FL0436,49,7491.07,31.47,3.5,9.8,63.9,4.08,Desarrollo de Software,12,113.1,2,Bajo tiempo respuesta horas / Bajo clientes recurrentes,0.5522398429473361,-0.763574909923138
FL0437,84,32739.52,54.57,6.8,2.4,94.3,4.83,Desarrollo de Software,34,162.7,0,Alto clientes recurrentes / Alto horas trabajadas mes,-2.372794201969971,-0.8638617453009195
FL0438,131,30401.85,41.32,6.8,2.6,94.3,4.72,Desarrollo de Software,23,151.2,0,Alto clientes recurrentes / Alto horas trabajadas mes,-1.8323810037267594,-0.5159297876965199
FL0439,5,1022.3,8.34,1.6,25.4,75.9,3.56,Soporte Administrativo Virtual,3,34.4,1,Alto tiempo respuesta horas / Bajo tasa finalizacion,2.3123523311103833,0.12189686917570298
FL0440,26,15562.05,78.61,8.0,3.0,94.3,4.41,Desarrollo de Software,11,83.7,2,Bajo tiempo respuesta horas / Bajo clientes recurrentes,-0.5136987009776092,0.35930560775661236
FL0441,53,10197.69,25.53,2.9,8.1,86.4,3.94,Desarrollo de Software,12,101.1,2,Bajo tiempo respuesta horas / Bajo clientes recurrentes,0.007999716292066557,-0.5328777025823711
FL0442,24,7380.52,21.23,1.9,5.1,89.5,3.86,Desarrollo de Software,9,91.4,2,Bajo tiempo respuesta horas / Bajo clientes recurrentes,0.08470053644652208,-0.49989456828825174
FL0443,27,11787.73,22.45,3.5,6.8,74.4,4.52,Desarrollo de Software,9,116.1,2,Bajo tiempo respuesta horas / Bajo clientes recurrentes,0.147548370835658,-0.5810401315013994
FL0444,52,3830.97,21.61,2.3,5.8,82.0,4.37,Marketing Digital,14,93.1,2,Bajo tiempo respuesta horas / Bajo clientes recurrentes,0.21432845489695027,-0.7143162603199592
FL0445,46,12317.61,29.4,3.6,4.5,75.3,4.58,Redacción y Traducción,6,112.7,2,Bajo tiempo respuesta horas / Bajo clientes recurrentes,0.24931235520325737,-0.5058419930730147
FL0446,0,1479.52,7.19,0.1,32.7,33.4,3.64,Marketing Digital,2,23.4,1,Alto tiempo respuesta horas / Bajo tasa finalizacion,3.8365029255408225,0.08683896656887061
FL0447,41,13784.4,21.3,0.9,6.5,89.2,4.19,Diseño Gráfico,8,79.7,2,Bajo tiempo respuesta horas / Bajo clientes recurrentes,0.27695454957534593,-0.33969142356166115
FL0448,26,9237.7,18.87,2.7,5.6,77.9,4.57,Diseño Gráfico,12,91.4,2,Bajo tiempo respuesta horas / Bajo clientes recurrentes,0.27619682472752005,-0.5373022773926094
FL0449,29,10953.07,18.23,2.0,10.8,88.4,4.23,Soporte Administrativo Virtual,10,74.3,2,Bajo tiempo respuesta horas / Bajo clientes recurrentes,0.5173316169870253,-0.26436120862324364
FL0450,15,1146.54,8.82,2.2,23.9,48.5,5.5,Diseño Gráfico,0,32.3,1,Alto tiempo respuesta horas / Bajo tasa finalizacion,2.974719691290011,0.1749785040910792
FL0451,11,2391.03,11.99,1.5,12.0,49.5,2.9,Soporte Administrativo Virtual,1,46.8,1,Alto tiempo respuesta horas / Bajo tasa finalizacion,2.298280187264966,-0.12664088693292008
FL0452,9,630.51,11.92,0.8,29.9,53.6,3.21,Redacción y Traducción,3,0.0,1,Alto tiempo respuesta horas / Bajo tasa finalizacion,3.4385565856850135,0.4129325860515277
FL0453,12,1923.65,8.52,0.9,26.0,61.2,2.47,Redacción y Traducción,1,41.8,1,Alto tiempo respuesta horas / Bajo tasa finalizacion,2.7166993035081157,0.0027966863706123325
FL0454,9,414.83,12.18,1.3,36.0,59.7,2.91,Diseño Gráfico,2,46.4,1,Alto tiempo respuesta horas / Bajo tasa finalizacion,3.08725700108554,-0.04301539604526821
FL0455,11,25069.47,167.14,12.8,2.7,91.4,4.58,Desarrollo de Software,15,38.7,2,Bajo tiempo respuesta horas / Bajo clientes recurrentes,-0.5172438532396356,1.4919909271459901
FL0456,20,12723.2,15.9,3.0,6.3,76.6,4.3,Desarrollo de Software,16,83.1,2,Bajo tiempo respuesta horas / Bajo clientes recurrentes,0.1499017796988079,-0.363851612274874
FL0457,46,6706.51,22.88,1.4,6.9,84.0,4.25,Soporte Administrativo Virtual,6,92.3,2,Bajo tiempo respuesta horas / Bajo clientes recurrentes,0.5229484258249935,-0.595701843039389
FL0458,6,1651.68,12.68,1.0,25.7,34.1,3.24,Diseño Gráfico,3,65.7,1,Alto tiempo respuesta horas / Bajo tasa finalizacion,3.034750481502269,-0.45432037557379973
FL0459,8,2343.62,9.93,3.6,22.9,43.1,2.54,Soporte Administrativo Virtual,0,47.3,1,Alto tiempo respuesta horas / Bajo tasa finalizacion,2.8916840780661195,0.1297781284964967
FL0460,34,4459.43,24.28,3.9,6.1,75.9,4.23,Diseño Gráfico,8,118.3,2,Bajo tiempo respuesta horas / Bajo clientes recurrentes,0.2755199207610165,-0.789720253940707
FL0461,57,8380.79,36.96,2.6,12.4,77.9,4.43,Diseño Gráfico,7,81.3,2,Bajo tiempo respuesta horas / Bajo clientes recurrentes,0.8688258383443249,-0.3063573844555216
FL0462,8,1639.23,12.53,0.7,21.6,58.2,2.99,Redacción y Traducción,2,70.7,1,Alto tiempo respuesta horas / Bajo tasa finalizacion,2.30165868121356,-0.4227630850154913
FL0463,58,9878.84,23.23,3.3,7.3,83.5,4.11,Desarrollo de Software,7,73.3,2,Bajo tiempo respuesta horas / Bajo clientes recurrentes,0.47385678379689694,-0.05703718648197954
FL0464,90,40810.34,73.95,7.7,3.3,97.7,4.87,Diseño Gráfico,40,157.4,0,Alto clientes recurrentes / Alto horas trabajadas mes,-2.703101169047001,-0.6975845739364857
FL0465,44,7208.61,desconocido,1.4,5.4,82.2,4.41,Redacción y Traducción,16,88.9,2,Bajo tiempo respuesta horas / Bajo clientes recurrentes,0.18855331145229806,-0.769868378164402
FL0466,11,1682.97,desconocido,0.3,31.2,55.3,3.06,Marketing Digital,4,78.9,1,Alto tiempo respuesta horas / Bajo tasa finalizacion,2.612399571647,-0.5281226032698924
FL0467,9,53591.96,115.28,10.4,5.6,92.5,4.46,Desarrollo de Software,12,70.9,2,Bajo tiempo respuesta horas / Bajo clientes recurrentes,-1.0666341338843448,1.647847536271222
FL0468,39,6028.86,25.0,3.4,4.8,87.4,4.13,Desarrollo de Software,11,98.2,2,Bajo tiempo respuesta horas / Bajo clientes recurrentes,-0.04246981317414135,-0.5262439997565832
FL0469,6,3401.82,13.33,1.0,22.5,52.5,7.8,Soporte Administrativo Virtual,3,24.8,1,Alto tiempo respuesta horas / Bajo tasa finalizacion,2.8357098503310474,0.12814483762649925
FL0470,7,1182.62,15.86,0.3,34.2,58.8,desconocido,Diseño Gráfico,1,52.2,1,Alto tiempo respuesta horas / Bajo tasa finalizacion,3.0315401930461947,-0.18283679193222552
FL0471,20,10431.44,17.79,4.9,9.4,71.9,3.87,Diseño Gráfico,10,88.3,2,Bajo tiempo respuesta horas / Bajo clientes recurrentes,0.5848518350248282,-0.2149240326959059
FL0472,32,16849.1,121.51,11.9,4.7,87.7,4.53,Redacción y Traducción,8,81.0,2,Bajo tiempo respuesta horas / Bajo clientes recurrentes,-0.22210457154036267,0.810950850440477
FL0473,38,77377.85,189.49,4.7,4.4,93.0,4.56,Desarrollo de Software,21,47.3,2,Bajo tiempo respuesta horas / Bajo clientes recurrentes,-1.4535269087616847,1.7226596808988874
FL0474,-2,17541.39,desconocido,5.9,3.5,93.1,4.41,Soporte Administrativo Virtual,7,143.8,2,Bajo tiempo respuesta horas / Bajo clientes recurrentes,-0.7594215523918867,-0.5189880692261764
FL0475,34,11426.54,29.79,4.1,4.1,85.0,4.23,Redacción y Traducción,3,114.8,2,Bajo tiempo respuesta horas / Bajo clientes recurrentes,0.07595973187442948,-0.39746472329844423
FL0476,27,5137.23,24.54,4.6,6.5,77.5,4.37,Redacción y Traducción,19,145.8,2,Bajo tiempo respuesta horas / Bajo clientes recurrentes,-0.3854604667051931,-1.2670444761380368
FL0477,159,30527.66,83.68,6.3,1.9,90.4,5.0,Diseño Gráfico,31,170.5,0,Alto clientes recurrentes / Alto horas trabajadas mes,-2.1491464245125713,-1.062835732880194
FL0478,21,49257.55,116.19,9.0,4.0,90.1,4.44,Desarrollo de Software,14,32.9,2,Bajo tiempo respuesta horas / Bajo clientes recurrentes,-0.6578533955091633,1.812410544304729
FL0479,3,792.35,11.18,1.4,15.1,61.4,3.34,Desarrollo de Software,2,53.5,1,Alto tiempo respuesta horas / Bajo tasa finalizacion,1.9784075879295975,-0.1452471887111988
FL0480,33,10981.05,227.83,4.4,4.6,85.3,4.52,Desarrollo de Software,3,60.4,2,Bajo tiempo respuesta horas / Bajo clientes recurrentes,0.5044384288993353,0.3311608328769892
FL0481,26,39506.24,128.17,8.4,6.7,87.4,4.18,Redacción y Traducción,8,50.2,2,Bajo tiempo respuesta horas / Bajo clientes recurrentes,-0.119277750315366,1.4030698128834322
FL0482,29,7396.13,desconocido,2.9,2.8,73.8,3.72,Redacción y Traducción,13,97.6,2,Bajo tiempo respuesta horas / Bajo clientes recurrentes,0.23577544442259996,-0.6872716700357901
FL0483,4,2366.79,11.22,1.1,9.9,48.9,3.17,Soporte Administrativo Virtual,3,62.3,1,Alto tiempo respuesta horas / Bajo tasa finalizacion,2.0164275368287834,-0.41423251063580957
FL0484,9,2410.37,10.6,1.9,12.7,35.2,1.97,Redacción y Traducción,1,54.1,1,Alto tiempo respuesta horas / Bajo tasa finalizacion,2.6008083324462192,-0.20122676804887404
FL0485,11,1156.48,11.53,0.1,26.8,-12.2,2.29,Soporte Administrativo Virtual,6,9.6,1,Alto tiempo respuesta horas / Bajo tasa finalizacion,4.735861927072168,-0.137380195544719
FL0486,33,2952.95,26.68,1.1,4.3,82.6,4.37,Diseño Gráfico,13,103.8,2,Bajo tiempo respuesta horas / Bajo clientes recurrentes,0.13355970112178456,-1.0250914975436736
FL0487,82,23006.84,55.44,7.3,1.0,93.5,4.7,Desarrollo de Software,26,138.3,0,Alto clientes recurrentes / Alto horas trabajadas mes,-1.7428993651838889,-0.57123222082582
FL0488,49,10717.85,25.35,2.8,4.8,78.0,3.86,Diseño Gráfico,14,124.5,2,Bajo tiempo respuesta horas / Bajo clientes recurrentes,-0.1747940800608747,-0.9653601513513677
FL0489,75,11165.53,23.64,4.4,2.6,61.1,4.0,Redacción y Traducción,10,96.5,2,Bajo tiempo respuesta horas / Bajo clientes recurrentes,0.524131611999698,-0.42417784171790146
FL0490,124,29180.64,35.62,8.5,2.8,91.8,4.66,Desarrollo de Software,24,138.3,0,Alto clientes recurrentes / Alto horas trabajadas mes,-1.716989017877855,-0.26000754657237896
FL0491,48,10489.59,24.62,2.7,8.9,80.2,3.91,Desarrollo de Software,10,109.1,2,Bajo tiempo respuesta horas / Bajo clientes recurrentes,0.1918956148265483,-0.6115790980914525
FL0492,24,37318.86,130.78,9.3,4.4,83.7,7.5,Diseño Gráfico,12,56.1,2,Bajo tiempo respuesta horas / Bajo clientes recurrentes,-0.3652732202501785,1.2250009303634077
FL0493,25,63040.17,90.93,6.3,4.9,99.5,4.53,Redacción y Traducción,14,51.4,2,Bajo tiempo respuesta horas / Bajo clientes recurrentes,-1.0812108884880638,1.651054195929638
FL0494,117,28605.3,63.07,7.7,1.9,93.5,4.86,Desarrollo de Software,20,159.8,0,Alto clientes recurrentes / Alto horas trabajadas mes,-1.8200406684989647,-0.5140719187695348
FL0495,28,52436.07,98.93,4.1,6.4,91.4,4.9,Desarrollo de Software,9,88.6,2,Bajo tiempo respuesta horas / Bajo clientes recurrentes,-0.8130900016239722,0.8616422504689221
FL0496,39,4740.25,21.35,2.1,8.5,69.6,4.1,Desarrollo de Software,15,75.2,2,Bajo tiempo respuesta horas / Bajo clientes recurrentes,0.7181593114205573,-0.5554388176817117
FL0497,130,25493.02,65.77,9.4,1.7,91.3,4.9,Desarrollo de Software,48,140.0,0,Alto clientes recurrentes / Alto horas trabajadas mes,-2.554850348164977,-0.8572366787124813
FL0498,40,11054.62,24.52,3.2,10.2,73.9,4.11,Redacción y Traducción,10,83.4,2,Bajo tiempo respuesta horas / Bajo clientes recurrentes,0.7226904145544628,-0.2943738034389402
FL0499,1,1073.45,6.05,1.7,18.7,54.9,3.51,Redacción y Traducción,2,18.5,1,Alto tiempo respuesta horas / Bajo tasa finalizacion,2.713238581121569,0.2589092023371707
FL0500,39,9182.56,21.07,4.3,5.5,79.8,4.21,Desarrollo de Software,14,95.3,2,Bajo tiempo respuesta horas / Bajo clientes recurrentes,0.006204289525388018,-0.4214123822629998
FL0501,79,30493.44,50.61,9.1,3.3,85.3,4.72,Redacción y Traducción,25,163.4,0,Alto clientes recurrentes / Alto horas trabajadas mes,-1.754109448574947,-0.5596006986876128
FL0502,162,33182.9,59.56,6.5,2.4,96.9,4.7,Soporte Administrativo Virtual,32,141.8,0,Alto clientes recurrentes / Alto horas trabajadas mes,-2.0703627046613735,-0.6380986135133341
FL0503,4,726.72,8.57,1.5,31.1,44.2,2.01,Diseño Gráfico,0,25.8,1,Alto tiempo respuesta horas / Bajo tasa finalizacion,3.5025226756693324,0.1955259032646673
FL0504,47,6937.2,29.57,3.7,10.4,71.9,4.01,Redacción y Traducción,8,119.5,2,Bajo tiempo respuesta horas / Bajo clientes recurrentes,0.5614178692427061,-0.7497008392828075
FL0505,107,36401.16,26.42,8.6,1.6,95.0,4.74,Diseño Gráfico,40,105.2,0,Alto clientes recurrentes / Alto horas trabajadas mes,-2.1664528257355222,-0.10146363729105647
FL0506,37,5470.61,desconocido,2.5,6.0,69.2,4.5,Marketing Digital,10,108.7,2,Bajo tiempo respuesta horas / Bajo clientes recurrentes,0.48476052286863197,-0.7873516950783275
FL0507,125,38289.9,57.38,7.7,2.3,94.2,4.72,Marketing Digital,42,158.0,0,Alto clientes recurrentes / Alto horas trabajadas mes,-2.697561417183821,-0.7640948258292125
FL0508,26,6342.62,25.76,3.3,6.3,74.5,desconocido,Diseño Gráfico,7,84.7,2,Bajo tiempo respuesta horas / Bajo clientes recurrentes,0.6615845813098528,-0.36127309116046846
FL0509,38,5784.52,34.66,1.2,3.9,83.0,4.51,Desarrollo de Software,15,48.1,2,Bajo tiempo respuesta horas / Bajo clientes recurrentes,0.45638339541675177,-0.255214275166564
FL0510,4,2362.77,desconocido,3.1,30.9,51.9,3.26,Diseño Gráfico,0,37.7,1,Alto tiempo respuesta horas / Bajo tasa finalizacion,3.098821750713522,0.27517029615965016
FL0511,60,28320.92,56.95,7.9,3.1,96.4,4.65,Diseño Gráfico,43,144.6,0,Alto clientes recurrentes / Alto horas trabajadas mes,-2.429442474164206,-0.9038915529540619
FL0512,126,35438.37,63.12,6.0,2.8,91.4,4.61,Desarrollo de Software,22,167.2,0,Alto clientes recurrentes / Alto horas trabajadas mes,-1.9322283086612526,-0.657442993724417
FL0513,3,303.64,12.56,2.0,11.9,57.1,6.8,Desarrollo de Software,1,25.0,1,Alto tiempo respuesta horas / Bajo tasa finalizacion,2.2347242490647776,0.23766603538063663
FL0514,55,14073.03,11.43,2.6,10.7,68.9,4.24,Desarrollo de Software,11,104.1,2,Bajo tiempo respuesta horas / Bajo clientes recurrentes,0.4997247085125268,-0.5312266538727797
FL0515,19,51910.89,101.23,9.4,7.6,90.8,4.43,Marketing Digital,12,59.3,2,Bajo tiempo respuesta horas / Bajo clientes recurrentes,-0.7137992838161505,1.6727302448509762
FL0516,8,812.0,8.99,0.7,6.1,47.5,2.51,Marketing Digital,3,18.7,1,Alto tiempo respuesta horas / Bajo tasa finalizacion,2.3034870573637742,0.09835286275595675
FL0517,64,8482.52,18.26,2.3,5.9,74.0,3.78,Marketing Digital,10,79.0,2,Bajo tiempo respuesta horas / Bajo clientes recurrentes,0.6003705762741279,-0.35826688512092353
FL0518,39,11175.41,20.83,3.0,6.1,79.0,4.28,Diseño Gráfico,13,74.1,2,Bajo tiempo respuesta horas / Bajo clientes recurrentes,0.35869391885369534,-0.2822185496160493
FL0519,34,6530.16,8.88,4.2,8.6,77.7,4.07,Desarrollo de Software,5,79.0,2,Bajo tiempo respuesta horas / Bajo clientes recurrentes,0.7155397011857896,-0.08243965547162972
FL0520,13,59570.65,142.31,6.7,4.4,91.6,7.4,Diseño Gráfico,17,62.0,2,Bajo tiempo respuesta horas / Bajo clientes recurrentes,-1.0959293237199563,1.3437506347841737
FL0521,118,32264.95,64.33,8.2,1.2,87.3,4.85,Diseño Gráfico,24,114.5,0,Alto clientes recurrentes / Alto horas trabajadas mes,-1.435165291094781,-0.009091242838681677
FL0522,35,12070.52,19.88,2.2,12.2,78.7,4.54,Diseño Gráfico,13,137.6,2,Bajo tiempo respuesta horas / Bajo clientes recurrentes,0.03786465007636637,-1.0723976325676954
FL0523,67,8779.2,23.48,2.6,9.9,88.5,3.84,Diseño Gráfico,15,89.1,2,Bajo tiempo respuesta horas / Bajo clientes recurrentes,0.14095313677384794,-0.5591835709630898
FL0524,22,41068.27,142.9,9.6,4.6,92.5,4.49,Marketing Digital,12,53.3,2,Bajo tiempo respuesta horas / Bajo clientes recurrentes,-0.6363181037918375,1.494644235645431
FL0525,42,59866.84,131.25,10.8,5.1,91.2,4.88,Desarrollo de Software,13,83.4,2,Bajo tiempo respuesta horas / Bajo clientes recurrentes,-1.3549986099669553,1.6518089320162503
FL0526,77,33311.33,69.94,6.4,0.5,88.9,4.58,Diseño Gráfico,30,148.7,0,Alto clientes recurrentes / Alto horas trabajadas mes,-1.9897658652746473,-0.7123961498928907
FL0527,17,812.82,24.27,3.5,8.7,75.3,4.47,Diseño Gráfico,13,105.1,2,Bajo tiempo respuesta horas / Bajo clientes recurrentes,0.44427991122373506,-0.8538670218321536
FL0528,36,56498.95,121.48,9.0,6.1,90.8,4.51,Desarrollo de Software,10,48.9,2,Bajo tiempo respuesta horas / Bajo clientes recurrentes,-0.7331745158869987,1.899460278248931
FL0529,59,8201.48,21.09,3.7,6.1,70.0,4.2,Soporte Administrativo Virtual,7,110.4,2,Bajo tiempo respuesta horas / Bajo clientes recurrentes,0.5068055197086225,-0.6371133553244743
FL0530,16,8323.73,24.36,1.3,9.4,83.2,3.96,Desarrollo de Software,3,84.7,2,Bajo tiempo respuesta horas / Bajo clientes recurrentes,0.7127451056728015,-0.3183181505196137
FL0531,22,80015.19,111.02,3.6,4.0,92.8,4.79,Diseño Gráfico,20,65.4,2,Bajo tiempo respuesta horas / Bajo clientes recurrentes,-1.5584780960953626,1.4383188541342178
FL0532,33,4778.39,desconocido,3.5,4.7,84.2,3.93,Marketing Digital,9,99.4,2,Bajo tiempo respuesta horas / Bajo clientes recurrentes,0.1589150718391233,-0.5199117481060698
FL0533,14,30699.63,181.58,6.5,4.1,99.4,4.52,Diseño Gráfico,18,80.3,2,Bajo tiempo respuesta horas / Bajo clientes recurrentes,-0.9669487723538102,0.4075891186107251
FL0534,-17,35643.17,63.78,6.0,1.7,92.3,4.61,Redacción y Traducción,44,145.2,0,Alto clientes recurrentes / Alto horas trabajadas mes,-2.450438133674134,-0.954214814106058
FL0535,22,52238.27,127.86,6.1,2.5,107.8,4.7,Diseño Gráfico,14,50.9,2,Bajo tiempo respuesta horas / Bajo clientes recurrentes,-1.2260559938595252,1.3832544775166045
FL0536,13,2523.52,14.65,1.6,31.0,58.9,3.33,Redacción y Traducción,3,68.3,1,Alto tiempo respuesta horas / Bajo tasa finalizacion,2.634642568579139,-0.2666261740221011
FL0537,29,39420.04,164.94,10.4,5.7,84.6,4.63,Desarrollo de Software,13,20.3,2,Bajo tiempo respuesta horas / Bajo clientes recurrentes,-0.1645597433003763,1.867411365796331
FL0538,48,9764.63,24.33,3.5,8.3,85.3,4.38,Desarrollo de Software,14,111.6,2,Bajo tiempo respuesta horas / Bajo clientes recurrentes,-0.1407566095834871,-0.6550008031610544
