freelancer_id,proyectos_completados,ingresos_totales,tarifa_hora_promedio,anios_experiencia,tiempo_respuesta_horas,tasa_finalizacion,calificacion_promedio,categoria_principal,clientes_recurrentes,horas_trabajadas_mes,cluster,cluster_name,pc1,pc2
FL0304,55,14604.86,12.96,3.4,4.8,86.1,desconocido,Desarrollo de Software,9,90.3,2,Bajo tiempo respuesta horas / Bajo clientes recurrentes,-0.026957214051568295,-0.18200720970691486
FL0305,52,6828.41,11.12,3.3,9.3,83.0,4.21,Diseño Gráfico,8,104.1,2,Bajo tiempo respuesta horas / Bajo clientes recurrentes,0.3591630256855982,-0.5759633370039025
FL0306,28,3394.5,19.35,3.9,13.2,79.4,3.91,Diseño Gráfico,13,53.2,2,Bajo tiempo respuesta horas / Bajo clientes recurrentes,0.9750141860070697,-0.08746476239714386
FL0307,38,58811.62,155.43,6.8,6.6,96.6,4.72,Desarrollo de Software,7,81.0,2,Bajo tiempo respuesta horas / Bajo clientes recurrentes,-1.0202441272185858,1.4350424371168824
FL0308,86,26623.96,54.4,9.0,3.9,95.3,4.64,Marketing Digital,30,137.7,0,Alto clientes recurrentes / Alto horas trabajadas mes,-1.8719837833180422,-0.3757419556883601
FL0309,15,1670.85,11.31,0.3,28.9,40.4,3.53,Soporte Administrativo Virtual,3,30.6,1,Alto tiempo respuesta horas / Bajo tasa finalizacion,3.4125040741740293,-0.06890223715102023
FL0310,26,7450.96,31.63,1.3,3.5,73.2,4.17,Soporte Administrativo Virtual,13,117.9,2,Bajo tiempo respuesta horas / Bajo clientes recurrentes,0.13964028220557212,-1.1085788355634918
FL0311,0,2810.91,15.58,4.1,29.2,35.9,2.9,Soporte Administrativo Virtual,2,31.8,1,Alto tiempo respuesta horas / Bajo tasa finalizacion,3.403531574099021,0.32380607758968105
FL0312,10,1268.51,10.43,0.1,40.1,49.9,2.45,Diseño Gráfico,1,48.0,1,Alto tiempo respuesta horas / Bajo tasa finalizacion,3.559699293152205,-0.15841303632010909
FL0313,64,26913.32,42.12,4.4,1.9,90.9,4.79,Diseño Gráfico,25,143.3,0,Alto clientes recurrentes / Alto horas trabajadas mes,-1.5529584876960207,-0.8600753382495857
FL0314,129,42787.3,desconocido,6.9,2.8,91.6,4.56,Desarrollo de Software,48,130.2,0,Alto clientes recurrentes / Alto horas trabajadas mes,-2.6509780135504735,-0.5669327620892816
FL0315,2,691.29,desconocido,0.4,24.3,42.2,3.31,Desarrollo de Software,1,34.9,1,Alto tiempo respuesta horas / Bajo tasa finalizacion,3.1147248810064276,-0.03579813111168059
FL0316,15,976.79,10.52,0.9,21.8,55.7,2.42,Redacción y Traducción,3,38.1,1,Alto tiempo respuesta horas / Bajo tasa finalizacion,2.6465890190585695,-0.064127331275862
FL0317,-13,25289.44,64.26,6.6,2.1,98.2,4.54,Desarrollo de Software,36,155.0,0,Alto clientes recurrentes / Alto horas trabajadas mes,-2.3249911130015763,-0.9975034169436883
FL0318,41,7064.2,19.24,1.5,8.9,73.3,4.37,Marketing Digital,12,117.3,2,Bajo tiempo respuesta horas / Bajo clientes recurrentes,0.37261215013797283,-0.977469976161453
FL0319,44,9134.09,29.42,4.5,6.4,80.4,3.63,Diseño Gráfico,8,87.9,2,Bajo tiempo respuesta horas / Bajo clientes recurrentes,0.35798985787206583,-0.2313881993586757
FL0320,22,54640.05,151.01,14.4,5.5,83.4,4.86,Marketing Digital,23,88.5,2,Bajo tiempo respuesta horas / Bajo clientes recurrentes,-1.533863575411236,1.5691682175463586
FL0321,98,18047.43,56.37,8.6,1.5,95.9,4.75,Redacción y Traducción,43,135.5,0,Alto clientes recurrentes / Alto horas trabajadas mes,-2.1953265788551146,-0.9705744349717229
FL0322,141,31543.89,50.05,4.3,2.4,89.3,4.85,Diseño Gráfico,26,153.4,0,Alto clientes recurrentes / Alto horas trabajadas mes,-1.7060640541234595,-0.9145817597265454
FL0323,0,1670.55,12.32,2.0,27.3,48.9,3.89,Redacción y Traducción,3,32.3,1,Alto tiempo respuesta horas / Bajo tasa finalizacion,3.070374913510929,0.12862220089802387
FL0324,34,7825.28,18.99,3.2,12.3,76.7,4.17,Desarrollo de Software,9,131.9,2,Bajo tiempo respuesta horas / Bajo clientes recurrentes,0.27423983622116244,-0.8703264780602945
FL0325,59,5839.23,23.7,1.0,2.4,81.2,3.9,Diseño Gráfico,13,138.6,2,Bajo tiempo respuesta horas / Bajo clientes recurrentes,-0.29831927145982384,-1.4082255369026195
FL0326,93,31248.38,51.98,5.8,2.3,94.6,4.58,Diseño Gráfico,20,155.0,0,Alto clientes recurrentes / Alto horas trabajadas mes,-1.7025422358489823,-0.6259990881389711
FL0327,41,4874.93,23.08,1.4,4.5,71.7,3.99,Diseño Gráfico,13,103.5,2,Bajo tiempo respuesta horas / Bajo clientes recurrentes,0.36731880149769086,-0.9919331160191783
FL0328,12,1812.01,13.17,2.3,31.8,32.8,2.76,Desarrollo de Software,1,71.2,1,Alto tiempo respuesta horas / Bajo tasa finalizacion,3.2386164050331097,-0.2595891187509945
FL0329,25,55092.99,179.54,6.9,4.4,87.9,4.5,Diseño Gráfico,12,72.5,2,Bajo tiempo respuesta horas / Bajo clientes recurrentes,-0.8715814683637192,1.2459666811835453
FL0330,11,1009.93,7.94,0.9,28.5,33.5,3.22,Diseño Gráfico,3,29.8,1,Alto tiempo respuesta horas / Bajo tasa finalizacion,3.529944432402661,-0.03271523433148932
FL0331,55,5116.04,15.75,1.8,6.6,70.4,4.09,Redacción y Traducción,8,111.2,2,Bajo tiempo respuesta horas / Bajo clientes recurrentes,0.6181792320448917,-0.9009768366473077
FL0332,107,27530.98,29.98,7.6,2.2,87.7,4.83,Marketing Digital,49,154.5,0,Alto clientes recurrentes / Alto horas trabajadas mes,-2.5444021695865,-1.1835153456316716
FL0333,53,8900.91,25.03,1.3,12.0,74.7,4.14,Redacción y Traducción,7,80.0,2,Bajo tiempo respuesta horas / Bajo clientes recurrentes,1.0325419633005295,-0.41562425298369526
FL0334,80,28181.88,60.76,10.8,3.7,97.4,4.64,Desarrollo de Software,42,128.2,0,Alto clientes recurrentes / Alto horas trabajadas mes,-2.403625469972302,-0.3340162724217207
FL0335,33,4459.03,22.47,2.8,6.7,80.4,4.29,Diseño Gráfico,13,86.7,2,Bajo tiempo respuesta horas / Bajo clientes recurrentes,0.3646096634265671,-0.6116514251330797
FL0336,107,33821.76,64.2,7.2,2.6,96.5,4.69,Desarrollo de Software,30,159.4,0,Alto clientes recurrentes / Alto horas trabajadas mes,-2.2875668425441953,-0.6528548260902046
FL0337,31,83041.92,113.47,14.3,6.4,96.4,4.59,Desarrollo de Software,20,42.4,2,Bajo tiempo respuesta horas / Bajo clientes recurrentes,-1.8485803062328685,2.926284887603723
FL0338,93,26070.46,40.67,5.4,1.0,96.2,4.97,Desarrollo de Software,18,161.0,0,Alto clientes recurrentes / Alto horas trabajadas mes,-1.7290205325157457,-0.7586567784077499
FL0339,22,53017.02,179.18,8.4,5.0,86.9,4.99,Desarrollo de Software,18,62.5,2,Bajo tiempo respuesta horas / Bajo clientes recurrentes,-1.00438730550237,1.3763395997971815
FL0340,16,1631.71,11.15,1.3,28.6,24.1,2.92,Desarrollo de Software,4,70.5,1,Alto tiempo respuesta horas / Bajo tasa finalizacion,3.249935096265078,-0.47263862724115613
FL0341,57,12599.91,13.3,4.7,4.6,71.0,4.04,Redacción y Traducción,5,106.3,2,Bajo tiempo respuesta horas / Bajo clientes recurrentes,0.409638760485464,-0.31183426116141855
FL0342,98,19986.51,62.62,6.7,1.3,91.0,desconocido,Desarrollo de Software,54,200.4,0,Alto clientes recurrentes / Alto horas trabajadas mes,-3.1416896281208007,-2.1339641190878185
FL0343,41,4988.5,24.57,4.4,7.3,77.6,4.19,Desarrollo de Software,13,160.2,2,Bajo tiempo respuesta horas / Bajo clientes recurrentes,-0.37157062417964976,-1.286213901749732
FL0344,47,7222.16,26.6,4.0,7.0,76.5,4.38,Marketing Digital,8,86.2,2,Bajo tiempo respuesta horas / Bajo clientes recurrentes,0.5449627439595384,-0.250301140387167
FL0345,130,46331.56,45.84,4.9,1.7,96.0,4.77,Soporte Administrativo Virtual,23,161.8,0,Alto clientes recurrentes / Alto horas trabajadas mes,-2.1462265833524983,-0.5151579436814093
FL0346,36,55096.7,182.57,10.3,4.2,86.4,4.55,Marketing Digital,14,23.6,2,Bajo tiempo respuesta horas / Bajo clientes recurrentes,-0.5789360043709292,2.185040583249281
FL0347,12,642.13,15.11,1.1,27.2,102.7,3.52,Redacción y Traducción,0,47.8,1,Alto tiempo respuesta horas / Bajo tasa finalizacion,1.7417990899443496,0.11446495663069814
FL0348,131,38813.32,55.47,8.2,1.1,96.6,4.73,Diseño Gráfico,38,130.2,0,Alto clientes recurrentes / Alto horas trabajadas mes,-2.427892740032646,-0.33969986315475875
FL0349,90,34568.58,49.54,5.2,1.5,94.5,4.94,Marketing Digital,33,153.1,0,Alto clientes recurrentes / Alto horas trabajadas mes,-2.2139679974094735,-0.8294770009462032
FL0350,44,3848.58,23.52,2.9,7.8,79.2,4.16,Diseño Gráfico,6,84.5,2,Bajo tiempo respuesta horas / Bajo clientes recurrentes,0.7140442447397084,-0.4256998620236523
FL0351,53,2033.68,24.08,4.9,6.1,81.7,4.02,Redacción y Traducción,10,104.0,2,Bajo tiempo respuesta horas / Bajo clientes recurrentes,0.25553924001844563,-0.5946213889953159
FL0352,52,6669.02,23.98,4.5,4.2,78.7,4.06,Redacción y Traducción,16,62.8,2,Bajo tiempo respuesta horas / Bajo clientes recurrentes,0.3626045231261856,-0.18286133011642378
FL0353,48,921.3,25.85,2.3,8.6,85.3,4.05,Redacción y Traducción,11,121.6,2,Bajo tiempo respuesta horas / Bajo clientes recurrentes,0.19699511797091032,-1.0819989011357711
FL0354,29,42797.72,68.19,5.4,4.2,90.6,4.55,Marketing Digital,10,45.5,2,Bajo tiempo respuesta horas / Bajo clientes recurrentes,-0.33285311436798337,1.2520395669203916
FL0355,27,49327.83,110.74,5.9,2.0,87.9,4.76,Diseño Gráfico,5,45.6,2,Bajo tiempo respuesta horas / Bajo clientes recurrentes,-0.3318754964037223,1.4864477259068496
FL0356,46,10788.81,20.22,2.4,8.7,76.3,4.17,Redacción y Traducción,7,106.0,2,Bajo tiempo respuesta horas / Bajo clientes recurrentes,0.519925725787933,-0.5820738817108848
FL0357,67,11692.07,21.05,1.6,10.8,78.7,3.67,Redacción y Traducción,15,38.6,2,Bajo tiempo respuesta horas / Bajo clientes recurrentes,0.937213348444284,0.006395766076022454
FL0358,40,28382.95,154.39,12.2,6.8,82.6,4.5,Desarrollo de Software,16,69.4,2,Bajo tiempo respuesta horas / Bajo clientes recurrentes,-0.49929435573992165,1.1059530531277444
FL0359,38,8409.8,28.24,1.6,6.9,80.3,3.92,Diseño Gráfico,15,98.4,2,Bajo tiempo respuesta horas / Bajo clientes recurrentes,0.16834011092679635,-0.8257719581195074
FL0360,6,2596.67,9.39,2.3,41.3,42.9,3.26,Marketing Digital,6,28.6,1,Alto tiempo respuesta horas / Bajo tasa finalizacion,3.6885130376089323,0.2522622121080124
FL0361,123,32901.88,47.87,4.8,2.6,92.4,4.73,Redacción y Traducción,50,143.7,0,Alto clientes recurrentes / Alto horas trabajadas mes,-2.509729403353536,-1.2603733647617406
FL0362,51,6048.07,19.04,0.3,4.8,73.8,4.12,Marketing Digital,9,65.0,2,Bajo tiempo respuesta horas / Bajo clientes recurrentes,0.8499335010221201,-0.4339348859850153
FL0363,153,38491.2,36.46,6.5,3.4,95.7,4.5,Soporte Administrativo Virtual,13,144.0,0,Alto clientes recurrentes / Alto horas trabajadas mes,-1.4613916647121323,-0.08107265912209609
FL0364,21,66097.36,136.0,9.7,4.6,80.4,4.45,Desarrollo de Software,15,29.8,2,Bajo tiempo respuesta horas / Bajo clientes recurrentes,-0.7409244295981814,2.264323238135585
FL0365,52,6860.66,28.95,2.5,9.1,80.3,4.29,Redacción y Traducción,4,114.2,2,Bajo tiempo respuesta horas / Bajo clientes recurrentes,0.5345883671874935,-0.6810749171468325
FL0366,73,40271.6,89.29,7.5,3.0,92.5,4.43,Marketing Digital,23,122.0,0,Alto clientes recurrentes / Alto horas trabajadas mes,-1.6472827497090405,0.1557383279626348
FL0367,38,9912.42,26.03,2.5,10.2,73.7,4.29,Diseño Gráfico,12,81.8,2,Bajo tiempo respuesta horas / Bajo clientes recurrentes,0.6756765630888844,-0.43770370767299244
FL0368,19,4541.34,23.02,3.7,2.3,76.8,4.5,Soporte Administrativo Virtual,17,106.3,2,Bajo tiempo respuesta horas / Bajo clientes recurrentes,-0.07014234666384213,-0.8853615457773141
FL0369,67,26867.91,65.98,4.1,2.3,91.5,4.72,Desarrollo de Software,49,157.1,0,Alto clientes recurrentes / Alto horas trabajadas mes,-2.556124313385857,-1.5714818279075915
FL0370,19,30436.59,124.16,9.2,2.8,85.4,desconocido,Marketing Digital,6,79.4,2,Bajo tiempo respuesta horas / Bajo clientes recurrentes,-0.3649334106097514,0.982477674340919
FL0371,19,45394.25,138.75,7.4,4.1,97.1,4.61,Marketing Digital,12,70.2,2,Bajo tiempo respuesta horas / Bajo clientes recurrentes,-0.9315252509771632,1.1855977048517274
FL0372,51,6094.32,21.01,2.0,10.6,85.3,4.19,Soporte Administrativo Virtual,16,108.8,2,Bajo tiempo respuesta horas / Bajo clientes recurrentes,0.1408696345659027,-0.969790002936557
FL0373,113,27733.33,38.22,4.7,3.0,93.2,4.61,Diseño Gráfico,42,151.2,0,Alto clientes recurrentes / Alto horas trabajadas mes,-2.253508455037242,-1.3080140053192222
FL0374,83,31034.46,55.18,7.6,2.2,94.9,4.67,Diseño Gráfico,34,128.2,0,Alto clientes recurrentes / Alto horas trabajadas mes,-2.0105056156822347,-0.46223894910484326
FL0375,2,223.37,17.5,1.4,32.1,50.7,3.21,Marketing Digital,1,43.9,1,Alto tiempo respuesta horas / Bajo tasa finalizacion,3.183836586113865,0.026156537601263626
FL0376,82,42689.43,58.39,8.2,1.6,90.6,4.77,Desarrollo de Software,39,144.6,0,Alto clientes recurrentes / Alto horas trabajadas mes,-2.55877966688332,-0.4044242607523705
FL0377,61,8356.83,13.01,5.7,8.5,76.7,4.34,Marketing Digital,16,77.4,2,Bajo tiempo respuesta horas / Bajo clientes recurrentes,0.32742000077718286,-0.1329543894501199
FL0378,42,9466.25,21.42,3.3,7.7,77.9,4.03,Marketing Digital,12,101.0,2,Bajo tiempo respuesta horas / Bajo clientes recurrentes,0.24718819001562548,-0.5286069433547749
FL0379,28,9349.03,19.18,1.3,9.3,86.8,4.02,Marketing Digital,7,88.7,2,Bajo tiempo respuesta horas / Bajo clientes recurrentes,0.46991351713295926,-0.41079733889006964
FL0380,5,104.79,8.98,1.6,27.4,55.0,2.76,Marketing Digital,3,52.6,1,Alto tiempo respuesta horas / Bajo tasa finalizacion,2.716026391483853,-0.1144231783394556
FL0381,53,7542.56,26.97,5.0,12.5,87.3,4.11,Soporte Administrativo Virtual,13,128.8,2,Bajo tiempo respuesta horas / Bajo clientes recurrentes,-0.056912472474969916,-0.7907280526932611
FL0382,35,9128.75,21.87,2.2,7.8,80.9,desconocido,Redacción y Traducción,16,113.3,2,Bajo tiempo respuesta horas / Bajo clientes recurrentes,0.02393016055462519,-0.9219187994537044
FL0383,98,29108.43,36.19,7.6,1.1,96.3,4.72,Soporte Administrativo Virtual,23,146.2,0,Alto clientes recurrentes / Alto horas trabajadas mes,-1.8140217079654706,-0.478745571324458
FL0384,6,1923.23,9.87,2.5,46.2,62.6,3.69,Diseño Gráfico,0,36.2,1,Alto tiempo respuesta horas / Bajo tasa finalizacion,3.564751654946836,0.33985217209390745
FL0385,7,1380.73,12.43,0.7,16.1,65.6,desconocido,Diseño Gráfico,1,65.0,1,Alto tiempo respuesta horas / Bajo tasa finalizacion,1.9188232403348162,-0.35494003685702635
FL0386,20,72827.31,78.79,10.0,3.4,91.0,4.77,Desarrollo de Software,13,75.7,2,Bajo tiempo respuesta horas / Bajo clientes recurrentes,-1.5714433917769917,1.9847884858282314
FL0387,6,1240.64,15.74,1.5,17.4,47.8,3.7,Redacción y Traducción,1,37.2,1,Alto tiempo respuesta horas / Bajo tasa finalizacion,2.7054280948050033,0.004789964944899141
FL0388,103,30081.78,74.11,6.5,0.5,95.5,4.6,Redacción y Traducción,33,143.1,0,Alto clientes recurrentes / Alto horas trabajadas mes,-2.1006191372875485,-0.7382040857669507
FL0389,35,4916.02,19.78,2.6,6.0,85.5,3.62,Marketing Digital,11,94.1,2,Bajo tiempo respuesta horas / Bajo clientes recurrentes,0.19704734065923046,-0.5726512723360175
FL0390,12,2036.16,10.64,1.8,39.3,62.7,2.99,Soporte Administrativo Virtual,1,29.7,1,Alto tiempo respuesta horas / Bajo tasa finalizacion,3.341342431633053,0.2845224076454468
FL0391,25,40134.85,65.37,9.9,5.1,88.9,4.46,Desarrollo de Software,15,63.8,2,Bajo tiempo respuesta horas / Bajo clientes recurrentes,-0.7745201332222165,1.2761056021727488
FL0392,52,8298.42,23.26,2.1,3.9,71.1,4.11,Marketing Digital,5,91.2,2,Bajo tiempo respuesta horas / Bajo clientes recurrentes,0.6518778351254481,-0.439477419301227
FL0393,9,2498.52,12.48,1.0,24.5,59.2,6.3,Marketing Digital,2,45.2,1,Alto tiempo respuesta horas / Bajo tasa finalizacion,2.5641936723963967,0.0025938851680547656
FL0394,125,35414.87,desconocido,8.8,0.1,92.2,4.85,Desarrollo de Software,19,128.3,0,Alto clientes recurrentes / Alto horas trabajadas mes,-1.700878749226762,0.1496139527560065
FL0395,22,51819.04,108.51,8.2,1.6,89.5,4.83,Diseño Gráfico,13,66.4,2,Bajo tiempo respuesta horas / Bajo clientes recurrentes,-1.0027398817926678,1.3351136132124912
FL0396,29,52291.0,130.17,13.2,3.7,89.7,4.43,Redacción y Traducción,10,53.5,2,Bajo tiempo respuesta horas / Bajo clientes recurrentes,-0.8390453473695135,2.0951759022809973
FL0397,45,8688.91,20.43,5.9,10.8,74.0,4.03,Desarrollo de Software,12,76.6,2,Bajo tiempo respuesta horas / Bajo clientes recurrentes,0.5808212112395548,-0.01155149489759707
FL0398,2,1572.87,10.78,1.0,20.4,57.8,2.86,Soporte Administrativo Virtual,2,24.6,1,Alto tiempo respuesta horas / Bajo tasa finalizacion,2.6743810544970033,0.12097928134609219
FL0399,45,9837.52,19.53,0.8,9.2,91.2,4.38,Diseño Gráfico,5,73.4,2,Bajo tiempo respuesta horas / Bajo clientes recurrentes,0.5892569859267973,-0.2728178764607065
FL0400,11,1420.57,9.98,2.0,39.3,64.9,2.92,Diseño Gráfico,2,28.4,1,Alto tiempo respuesta horas / Bajo tasa finalizacion,3.2330251125750307,0.3037376032049986
FL0401,53,11363.92,17.02,2.9,2.9,86.9,4.62,Desarrollo de Software,2,105.4,2,Bajo tiempo respuesta horas / Bajo clientes recurrentes,0.0423119040653588,-0.3313133473557496
FL0402,55,28315.14,31.11,4.8,3.6,96.7,4.59,Desarrollo de Software,4,138.2,2,Bajo tiempo respuesta horas / Bajo clientes recurrentes,-0.9451003766878084,-0.1347576148090603
FL0403,29,83542.7,74.63,7.0,6.1,100.0,4.97,Marketing Digital,9,49.8,2,Bajo tiempo respuesta horas / Bajo clientes recurrentes,-1.3171147123440234,2.4105358223739692
FL0404,107,18198.35,45.86,50.2,2.8,95.3,4.5,Diseño Gráfico,26,159.4,0,Alto clientes recurrentes / Alto horas trabajadas mes,-3.4328632398604157,3.2370644035520812
FL0405,21,42399.53,127.99,11.1,4.1,89.8,4.75,Desarrollo de Software,19,45.4,2,Bajo tiempo respuesta horas / Bajo clientes recurrentes,-0.8970507919054375,1.5791439452305274
FL0406,24,65113.96,200.82,8.6,3.9,83.2,4.81,Marketing Digital,28,48.7,2,Bajo tiempo respuesta horas / Bajo clientes recurrentes,-1.3608217633764492,1.6022922929859085
FL0407,66,6581.43,20.93,3.9,4.4,84.0,4.25,Desarrollo de Software,15,120.6,2,Bajo tiempo respuesta horas / Bajo clientes recurrentes,-0.3599349959635632,-0.8463456708629675
FL0408,60,7191.98,17.56,2.7,4.6,85.3,4.0,Desarrollo de Software,13,66.8,2,Bajo tiempo respuesta horas / Bajo clientes recurrentes,0.2381115288010423,-0.249613360502961
FL0409,7,1596.82,11.65,2.1,30.4,37.6,2.75,Diseño Gráfico,4,65.4,1,Alto tiempo respuesta horas / Bajo tasa finalizacion,3.080623118309072,-0.33315187301230165
FL0410,27,9774.44,27.82,2.8,4.1,69.5,4.31,Redacción y Traducción,13,94.5,2,Bajo tiempo respuesta horas / Bajo clientes recurrentes,0.38607275618059717,-0.6049123606568996
FL0411,5,2247.49,11.75,2.0,40.0,58.0,2.77,Soporte Administrativo Virtual,3,88.9,1,Alto tiempo respuesta horas / Bajo tasa finalizacion,2.8418104096931733,-0.469892033175504
FL0412,28,43730.31,122.48,4.8,5.0,94.6,desconocido,Marketing Digital,18,72.4,2,Bajo tiempo respuesta horas / Bajo clientes recurrentes,-0.9214411127600883,0.717879093154065
FL0413,12,5492.98,25.39,3.0,0.8,87.7,4.13,Desarrollo de Software,15,77.1,2,Bajo tiempo respuesta horas / Bajo clientes recurrentes,-0.1274266613465337,-0.44180404679959945
FL0414,45,7489.25,26.47,3.9,8.3,77.2,4.01,Redacción y Traducción,8,78.3,2,Bajo tiempo respuesta horas / Bajo clientes recurrentes,0.7150182491626397,-0.20564740967515
FL0415,nd,10031.16,23.03,1.3,6.7,85.3,3.97,Desarrollo de Software,13,122.2,2,Bajo tiempo respuesta horas / Bajo clientes recurrentes,-0.1993529308765121,-0.9771656181970617
FL0416,101,31837.52,75.36,5.0,6.1,88.3,4.73,Desarrollo de Software,39,151.1,0,Alto clientes recurrentes / Alto horas trabajadas mes,-2.0365395613673676,-1.0508804955215565
FL0417,40,1657.12,15.37,3.9,3.6,76.7,4.18,Diseño Gráfico,9,77.8,2,Bajo tiempo respuesta horas / Bajo clientes recurrentes,0.5519183398950259,-0.39607052759873856
FL0418,34,54032.0,149.1,9.5,5.7,93.1,4.6,Diseño Gráfico,22,64.6,2,Bajo tiempo respuesta horas / Bajo clientes recurrentes,-1.292136352377393,1.3533342301107005
FL0419,27,34288.3,143.21,9.0,6.3,95.3,4.73,Desarrollo de Software,11,112.8,2,Bajo tiempo respuesta horas / Bajo clientes recurrentes,-1.0695776536910628,0.5761266977547073
FL0420,100,31859.59,41.89,7.5,3.8,92.5,4.76,Desarrollo de Software,34,142.4,0,Alto clientes recurrentes / Alto horas trabajadas mes,-2.0800666208610608,-0.5687633137140505
FL0421,68,8850.29,12.32,3.5,8.9,78.1,3.8,Redacción y Traducción,7,106.5,2,Bajo tiempo respuesta horas / Bajo clientes recurrentes,0.47280865847171927,-0.5183199623256781
FL0422,17,2912.04,10.99,1.4,19.2,60.1,3.79,Diseño Gráfico,3,51.7,1,Alto tiempo respuesta horas / Bajo tasa finalizacion,2.184119469388935,-0.1330335037039896
FL0423,18,13885.04,23.83,3.6,4.1,79.0,4.23,Diseño Gráfico,15,142.9,2,Bajo tiempo respuesta horas / Bajo clientes recurrentes,-0.5312689535922797,-1.0521472401659115
FL0424,21,39280.71,158.09,6.8,6.5,92.4,4.49,Marketing Digital,10,68.3,2,Bajo tiempo respuesta horas / Bajo clientes recurrentes,-0.4818717528169588,1.0541848565310539
FL0425,110,39839.52,58.32,7.7,2.8,96.1,5.0,Diseño Gráfico,18,156.0,0,Alto clientes recurrentes / Alto horas trabajadas mes,-1.8960474931382478,-0.1894045586461225
FL0426,21,45445.32,147.43,9.2,3.7,91.5,4.64,Desarrollo de Software,12,72.4,2,Bajo tiempo respuesta horas / Bajo clientes recurrentes,-0.952894802496106,1.3125963421985252
FL0427,20,36943.52,71.1,7.4,3.2,91.5,4.51,Desarrollo de Software,11,61.1,2,Bajo tiempo respuesta horas / Bajo clientes recurrentes,-0.602076077721703,1.092134620180444
FL0428,43,10794.37,15.04,3.0,4.7,72.1,3.96,Redacción y Traducción,10,77.7,2,Bajo tiempo respuesta horas / Bajo clientes recurrentes,0.5899830265193163,-0.2903159236592303
FL0429,11,1070.72,8.04,1.3,49.2,61.2,3.06,Desarrollo de Software,0,21.8,1,Alto tiempo respuesta horas / Bajo tasa finalizacion,3.874326611738639,0.44678326532804463
FL0430,17,44459.52,173.5,9.6,6.7,93.1,4.54,Desarrollo de Software,8,49.9,2,Bajo tiempo respuesta horas / Bajo clientes recurrentes,-0.500280468003969,1.7172409644122266
FL0431,102,43399.12,49.77,7.2,3.4,100.0,4.61,Diseño Gráfico,52,120.6,0,Alto clientes recurrentes / Alto horas trabajadas mes,-2.845245949099449,-0.5182072051284118
FL0432,57,33623.96,75.73,4.7,3.2,93.0,4.69,Redacción y Traducción,31,171.4,0,Alto clientes recurrentes / Alto horas trabajadas mes,-2.1172300733621503,-1.1326256336469487
FL0433,12,1931.82,4.41,1.8,27.1,49.4,2.95,Soporte Administrativo Virtual,2,17.4,1,Alto tiempo respuesta horas / Bajo tasa finalizacion,3.2129428405724467,0.2947445602079174
FL0434,133,32833.69,61.36,5.9,2.4,94.6,4.82,Soporte Administrativo Virtual,39,143.2,0,Alto clientes recurrentes / Alto horas trabajadas mes,-2.236043208164865,-0.8993257992633582
FL0435,43,40122.78,70.67,10.8,3.6,89.9,desconocido,Desarrollo de Software,5,54.2,2,Bajo tiempo respuesta horas / Bajo clientes recurrentes,-0.45830331977954686,1.7030889672603238
FL0436,49,7491.07,31.47,3.5,9.8,63.9,4.08,Desarrollo de Software,12,113.1,2,Bajo tiempo respuesta horas / Bajo clientes recurrentes,0.5522398429473347,-0.7635749099231628
FL0437,84,32739.52,54.57,6.8,2.4,94.3,4.83,Desarrollo de Software,34,162.7,0,Alto clientes recurrentes / Alto horas trabajadas mes,-2.3727942019699735,-0.8638617453009022
FL0438,131,30401.85,41.32,6.8,2.6,94.3,4.72,Desarrollo de Software,23,151.2,0,Alto clientes recurrentes / Alto horas trabajadas mes,-1.832381003726759,-0.5159297876965722
FL0439,5,1022.3,8.34,1.6,25.4,75.9,3.56,Soporte Administrativo Virtual,3,34.4,1,Alto tiempo respuesta horas / Bajo tasa finalizacion,2.3123523311103815,0.12189686917575404
FL0440,26,15562.05,78.61,8.0,3.0,94.3,4.41,Desarrollo de Software,11,83.7,2,Bajo tiempo respuesta horas / Bajo clientes recurrentes,-0.5136987009776081,0.3593056077565712
FL0441,53,10197.69,25.53,2.9,8.1,86.4,3.94,Desarrollo de Software,12,101.1,2,Bajo tiempo respuesta horas / Bajo clientes recurrentes,0.00799971629206693,-0.5328777025823745
FL0442,24,7380.52,21.23,1.9,5.1,89.5,3.86,Desarrollo de Software,9,91.4,2,Bajo tiempo respuesta horas / Bajo clientes recurrentes,0.08470053644652231,-0.4998945682882311
FL0443,27,11787.73,22.45,3.5,6.8,74.4,4.52,Desarrollo de Software,9,116.1,2,Bajo tiempo respuesta horas / Bajo clientes recurrentes,0.14754837083565736,-0.5810401315013838
FL0444,52,3830.97,21.61,2.3,5.8,82.0,4.37,Marketing Digital,14,93.1,2,Bajo tiempo respuesta horas / Bajo clientes recurrentes,0.21432845489695018,-0.7143162603199494
FL0445,46,12317.61,29.4,3.6,4.5,75.3,4.58,Redacción y Traducción,6,112.7,2,Bajo tiempo respuesta horas / Bajo clientes recurrentes,0.24931235520325706,-0.5058419930730006
FL0446,0,1479.52,7.19,0.1,32.7,33.4,3.64,Marketing Digital,2,23.4,1,Alto tiempo respuesta horas / Bajo tasa finalizacion,3.8365029255408216,0.08683896656818098
FL0447,41,13784.4,21.3,0.9,6.5,89.2,4.19,Diseño Gráfico,8,79.7,2,Bajo tiempo respuesta horas / Bajo clientes recurrentes,0.2769545495753463,-0.3396914235616291
