freelancer_id,proyectos_completados,ingresos_totales,tarifa_hora_promedio,anios_experiencia,tiempo_respuesta_horas,tasa_finalizacion,calificacion_promedio,categoria_principal,clientes_recurrentes,horas_trabajadas_mes,cluster,cluster_name,pc1,pc2
FL0341,57,12599.91,13.3,4.7,4.6,71.0,4.04,Redacción y Traducción,5,106.3,2,Bajo ingresos totales / Bajo anios experiencia,0.40963876048546316,-0.3118342611614311
FL0342,98,19986.51,62.62,6.7,1.3,91.0,desconocido,Desarrollo de Software,54,200.4,3,Alto clientes recurrentes / Alto horas trabajadas mes,-3.1416896281207953,-2.133964119087526
FL0343,41,4988.5,24.57,4.4,7.3,77.6,4.19,Desarrollo de Software,13,160.2,2,Bajo ingresos totales / Bajo anios experiencia,-0.3715706241796507,-1.2862139017497454
FL0344,47,7222.16,26.6,4.0,7.0,76.5,4.38,Marketing Digital,8,86.2,2,Bajo ingresos totales / Bajo anios experiencia,0.5449627439595385,-0.25030114038719387
FL0345,130,46331.56,45.84,4.9,1.7,96.0,4.77,Soporte Administrativo Virtual,23,161.8,3,Alto clientes recurrentes / Alto horas trabajadas mes,-2.1462265833524947,-0.5151579436814435
FL0346,36,55096.7,182.57,10.3,4.2,86.4,4.55,Marketing Digital,14,23.6,1,Alto ingresos totales / Alto anios experiencia,-0.5789360043709264,2.185040583249314
FL0347,12,642.13,15.11,1.1,27.2,102.7,3.52,Redacción y Traducción,0,47.8,2,Bajo ingresos totales / Bajo anios experiencia,1.7417990899443463,0.11446495663059504
FL0348,131,38813.32,55.47,8.2,1.1,96.6,4.73,Diseño Gráfico,38,130.2,3,Alto clientes recurrentes / Alto horas trabajadas mes,-2.4278927400326404,-0.3396998631547095
FL0349,90,34568.58,49.54,5.2,1.5,94.5,4.94,Marketing Digital,33,153.1,3,Alto clientes recurrentes / Alto horas trabajadas mes,-2.21396799740947,-0.8294770009462126
FL0350,44,3848.58,23.52,2.9,7.8,79.2,4.16,Diseño Gráfico,6,84.5,2,Bajo ingresos totales / Bajo anios experiencia,0.7140442447397085,-0.42569986202366095
FL0351,53,2033.68,24.08,4.9,6.1,81.7,4.02,Redacción y Traducción,10,104.0,2,Bajo ingresos totales / Bajo anios experiencia,0.2555392400184443,-0.5946213889952211
FL0352,52,6669.02,23.98,4.5,4.2,78.7,4.06,Redacción y Traducción,16,62.8,2,Bajo ingresos totales / Bajo anios experiencia,0.36260452312618496,-0.18286133011639316
FL0353,48,921.3,25.85,2.3,8.6,85.3,4.05,Redacción y Traducción,11,121.6,2,Bajo ingresos totales / Bajo anios experiencia,0.1969951179709088,-1.0819989011358022
FL0354,29,42797.72,68.19,5.4,4.2,90.6,4.55,Marketing Digital,10,45.5,1,Alto ingresos totales / Alto anios experiencia,-0.3328531143679821,1.2520395669205668
FL0355,27,49327.83,110.74,5.9,2.0,87.9,4.76,Diseño Gráfico,5,45.6,1,Alto ingresos totales / Alto anios experiencia,-0.33187549640372077,1.486447725906825
FL0356,46,10788.81,20.22,2.4,8.7,76.3,4.17,Redacción y Traducción,7,106.0,2,Bajo ingresos totales / Bajo anios experiencia,0.5199257257879317,-0.5820738817109227
FL0357,67,11692.07,21.05,1.6,10.8,78.7,3.67,Redacción y Traducción,15,38.6,2,Bajo ingresos totales / Bajo anios experiencia,0.9372133484442845,0.0063957660760259145
FL0358,40,28382.95,154.39,12.2,6.8,82.6,4.5,Desarrollo de Software,16,69.4,1,Alto ingresos totales / Alto anios experiencia,-0.49929435573992115,1.105953053127716
FL0359,38,8409.8,28.24,1.6,6.9,80.3,3.92,Diseño Gráfico,15,98.4,2,Bajo ingresos totales / Bajo anios experiencia,0.16834011092679602,-0.8257719581195159
FL0360,6,2596.67,9.39,2.3,41.3,42.9,3.26,Marketing Digital,6,28.6,0,Alto tiempo respuesta horas / Bajo tasa finalizacion,3.6885130376089315,0.25226221210786404
FL0361,123,32901.88,47.87,4.8,2.6,92.4,4.73,Redacción y Traducción,50,143.7,3,Alto clientes recurrentes / Alto horas trabajadas mes,-2.509729403353532,-1.260373364761693
FL0362,51,6048.07,19.04,0.3,4.8,73.8,4.12,Marketing Digital,9,65.0,2,Bajo ingresos totales / Bajo anios experiencia,0.8499335010221203,-0.4339348859850381
FL0363,153,38491.2,36.46,6.5,3.4,95.7,4.5,Soporte Administrativo Virtual,13,144.0,3,Alto clientes recurrentes / Alto horas trabajadas mes,-1.4613916647121328,-0.0810726591220783
FL0364,21,66097.36,136.0,9.7,4.6,80.4,4.45,Desarrollo de Software,15,29.8,1,Alto ingresos totales / Alto anios experiencia,-0.7409244295981776,2.2643232381355842
FL0365,52,6860.66,28.95,2.5,9.1,80.3,4.29,Redacción y Traducción,4,114.2,2,Bajo ingresos totales / Bajo anios experiencia,0.5345883671874919,-0.6810749171468367
FL0366,73,40271.6,89.29,7.5,3.0,92.5,4.43,Marketing Digital,23,122.0,3,Alto clientes recurrentes / Alto horas trabajadas mes,-1.64728274970904,0.15573832796264364
FL0367,38,9912.42,26.03,2.5,10.2,73.7,4.29,Diseño Gráfico,12,81.8,2,Bajo ingresos totales / Bajo anios experiencia,0.6756765630888848,-0.43770370767299743
FL0368,19,4541.34,23.02,3.7,2.3,76.8,4.5,Soporte Administrativo Virtual,17,106.3,2,Bajo ingresos totales / Bajo anios experiencia,-0.0701423466638428,-0.8853615457771953
FL0369,67,26867.91,65.98,4.1,2.3,91.5,4.72,Desarrollo de Software,49,157.1,3,Alto clientes recurrentes / Alto horas trabajadas mes,-2.5561243133858516,-1.5714818279075633
FL0370,19,30436.59,124.16,9.2,2.8,85.4,desconocido,Marketing Digital,6,79.4,1,Alto ingresos totales / Alto anios experiencia,-0.3649334106097511,0.9824776743412867
FL0371,19,45394.25,138.75,7.4,4.1,97.1,4.61,Marketing Digital,12,70.2,1,Alto ingresos totales / Alto anios experiencia,-0.9315252509771611,1.185597704851801
FL0372,51,6094.32,21.01,2.0,10.6,85.3,4.19,Soporte Administrativo Virtual,16,108.8,2,Bajo ingresos totales / Bajo anios experiencia,0.14086963456590154,-0.9697900029365715
FL0373,113,27733.33,38.22,4.7,3.0,93.2,4.61,Diseño Gráfico,42,151.2,3,Alto clientes recurrentes / Alto horas trabajadas mes,-2.2535084550372373,-1.3080140053192468
FL0374,83,31034.46,55.18,7.6,2.2,94.9,4.67,Diseño Gráfico,34,128.2,3,Alto clientes recurrentes / Alto horas trabajadas mes,-2.0105056156822307,-0.4622389491048684
FL0375,2,223.37,17.5,1.4,32.1,50.7,3.21,Marketing Digital,1,43.9,0,Alto tiempo respuesta horas / Bajo tasa finalizacion,3.1838365861138644,0.026156537601201003
FL0376,82,42689.43,58.39,8.2,1.6,90.6,4.77,Desarrollo de Software,39,144.6,3,Alto clientes recurrentes / Alto horas trabajadas mes,-2.5587796668833147,-0.40442426075240473
FL0377,61,8356.83,13.01,5.7,8.5,76.7,4.34,Marketing Digital,16,77.4,2,Bajo ingresos totales / Bajo anios experiencia,0.3274200007771823,-0.13295438945014412
FL0378,42,9466.25,21.42,3.3,7.7,77.9,4.03,Marketing Digital,12,101.0,2,Bajo ingresos totales / Bajo anios experiencia,0.24718819001562498,-0.5286069433548072
FL0379,28,9349.03,19.18,1.3,9.3,86.8,4.02,Marketing Digital,7,88.7,2,Bajo ingresos totales / Bajo anios experiencia,0.469913517132958,-0.41079733888996917
FL0380,5,104.79,8.98,1.6,27.4,55.0,2.76,Marketing Digital,3,52.6,0,Alto tiempo respuesta horas / Bajo tasa finalizacion,2.716026391483853,-0.11442317833954811
FL0381,53,7542.56,26.97,5.0,12.5,87.3,4.11,Soporte Administrativo Virtual,13,128.8,2,Bajo ingresos totales / Bajo anios experiencia,-0.05691247247497135,-0.7907280526932511
FL0382,35,9128.75,21.87,2.2,7.8,80.9,desconocido,Redacción y Traducción,16,113.3,2,Bajo ingresos totales / Bajo anios experiencia,0.023930160554624495,-0.9219187994534278
FL0383,98,29108.43,36.19,7.6,1.1,96.3,4.72,Soporte Administrativo Virtual,23,146.2,3,Alto clientes recurrentes / Alto horas trabajadas mes,-1.814021707965471,-0.4787455713244245
FL0384,6,1923.23,9.87,2.5,46.2,62.6,3.69,Diseño Gráfico,0,36.2,0,Alto tiempo respuesta horas / Bajo tasa finalizacion,3.5647516549468357,0.3398521720937401
FL0385,7,1380.73,12.43,0.7,16.1,65.6,desconocido,Diseño Gráfico,1,65.0,2,Bajo ingresos totales / Bajo anios experiencia,1.918823240334813,-0.3549400368567624
FL0386,20,72827.31,78.79,10.0,3.4,91.0,4.77,Desarrollo de Software,13,75.7,1,Alto ingresos totales / Alto anios experiencia,-1.571443391776989,1.9847884858281237
FL0387,6,1240.64,15.74,1.5,17.4,47.8,3.7,Redacción y Traducción,1,37.2,0,Alto tiempo respuesta horas / Bajo tasa finalizacion,2.705428094805005,0.004789964944769051
FL0388,103,30081.78,74.11,6.5,0.5,95.5,4.6,Redacción y Traducción,33,143.1,3,Alto clientes recurrentes / Alto horas trabajadas mes,-2.100619137287543,-0.7382040857670136
FL0389,35,4916.02,19.78,2.6,6.0,85.5,3.62,Marketing Digital,11,94.1,2,Bajo ingresos totales / Bajo anios experiencia,0.19704734065922963,-0.5726512723360121
FL0390,12,2036.16,10.64,1.8,39.3,62.7,2.99,Soporte Administrativo Virtual,1,29.7,0,Alto tiempo respuesta horas / Bajo tasa finalizacion,3.341342431633053,0.2845224076453502
FL0391,25,40134.85,65.37,9.9,5.1,88.9,4.46,Desarrollo de Software,15,63.8,1,Alto ingresos totales / Alto anios experiencia,-0.7745201332222141,1.2761056021727522
FL0392,52,8298.42,23.26,2.1,3.9,71.1,4.11,Marketing Digital,5,91.2,2,Bajo ingresos totales / Bajo anios experiencia,0.651877835125448,-0.4394774193012197
FL0393,9,2498.52,12.48,1.0,24.5,59.2,6.3,Marketing Digital,2,45.2,0,Alto tiempo respuesta horas / Bajo tasa finalizacion,2.5641936723963963,0.0025938851679858837
FL0394,125,35414.87,desconocido,8.8,0.1,92.2,4.85,Desarrollo de Software,19,128.3,3,Alto clientes recurrentes / Alto horas trabajadas mes,-1.7008787492267619,0.1496139527561375
FL0395,22,51819.04,108.51,8.2,1.6,89.5,4.83,Diseño Gráfico,13,66.4,1,Alto ingresos totales / Alto anios experiencia,-1.0027398817926647,1.3351136132124595
FL0396,29,52291.0,130.17,13.2,3.7,89.7,4.43,Redacción y Traducción,10,53.5,1,Alto ingresos totales / Alto anios experiencia,-0.839045347369511,2.0951759022811838
FL0397,45,8688.91,20.43,5.9,10.8,74.0,4.03,Desarrollo de Software,12,76.6,2,Bajo ingresos totales / Bajo anios experiencia,0.5808212112395549,-0.011551494897653312
FL0398,2,1572.87,10.78,1.0,20.4,57.8,2.86,Soporte Administrativo Virtual,2,24.6,0,Alto tiempo respuesta horas / Bajo tasa finalizacion,2.674381054497003,0.12097928134606216
FL0399,45,9837.52,19.53,0.8,9.2,91.2,4.38,Diseño Gráfico,5,73.4,2,Bajo ingresos totales / Bajo anios experiencia,0.5892569859267971,-0.2728178764607764
FL0400,11,1420.57,9.98,2.0,39.3,64.9,2.92,Diseño Gráfico,2,28.4,0,Alto tiempo respuesta horas / Bajo tasa finalizacion,3.23302511257503,0.303737603204903
FL0401,53,11363.92,17.02,2.9,2.9,86.9,4.62,Desarrollo de Software,2,105.4,2,Bajo ingresos totales / Bajo anios experiencia,0.042311904065357994,-0.3313133473557448
FL0402,55,28315.14,31.11,4.8,3.6,96.7,4.59,Desarrollo de Software,4,138.2,2,Bajo ingresos totales / Bajo anios experiencia,-0.9451003766878073,-0.13475761480905477
FL0403,29,83542.7,74.63,7.0,6.1,100.0,4.97,Marketing Digital,9,49.8,1,Alto ingresos totales / Alto anios experiencia,-1.3171147123440192,2.41053582237413
FL0404,107,18198.35,45.86,50.2,2.8,95.3,4.5,Diseño Gráfico,26,159.4,3,Alto clientes recurrentes / Alto horas trabajadas mes,-3.4328632398604144,3.23706440355217
FL0405,21,42399.53,127.99,11.1,4.1,89.8,4.75,Desarrollo de Software,19,45.4,1,Alto ingresos totales / Alto anios experiencia,-0.8970507919054348,1.5791439452305132
FL0406,24,65113.96,200.82,8.6,3.9,83.2,4.81,Marketing Digital,28,48.7,1,Alto ingresos totales / Alto anios experiencia,-1.3608217633764468,1.602292292985913
FL0407,66,6581.43,20.93,3.9,4.4,84.0,4.25,Desarrollo de Software,15,120.6,2,Bajo ingresos totales / Bajo anios experiencia,-0.359934995963564,-0.8463456708629737
FL0408,60,7191.98,17.56,2.7,4.6,85.3,4.0,Desarrollo de Software,13,66.8,2,Bajo ingresos totales / Bajo anios experiencia,0.2381115288010416,-0.2496133605029823
FL0409,7,1596.82,11.65,2.1,30.4,37.6,2.75,Diseño Gráfico,4,65.4,0,Alto tiempo respuesta horas / Bajo tasa finalizacion,3.0806231183090724,-0.3331518730123011
FL0410,27,9774.44,27.82,2.8,4.1,69.5,4.31,Redacción y Traducción,13,94.5,2,Bajo ingresos totales / Bajo anios experiencia,0.3860727561805965,-0.6049123606569031
FL0411,5,2247.49,11.75,2.0,40.0,58.0,2.77,Soporte Administrativo Virtual,3,88.9,0,Alto tiempo respuesta horas / Bajo tasa finalizacion,2.8418104096931724,-0.469892033175597
FL0412,28,43730.31,122.48,4.8,5.0,94.6,desconocido,Marketing Digital,18,72.4,1,Alto ingresos totales / Alto anios experiencia,-0.9214411127600854,0.7178790931543587
FL0413,12,5492.98,25.39,3.0,0.8,87.7,4.13,Desarrollo de Software,15,77.1,2,Bajo ingresos totales / Bajo anios experiencia,-0.1274266613465339,-0.44180404679965224
FL0414,45,7489.25,26.47,3.9,8.3,77.2,4.01,Redacción y Traducción,8,78.3,2,Bajo ingresos totales / Bajo anios experiencia,0.7150182491626393,-0.20564740967521564
FL0415,nd,10031.16,23.03,1.3,6.7,85.3,3.97,Desarrollo de Software,13,122.2,2,Bajo ingresos totales / Bajo anios experiencia,-0.19935293087651268,-0.9771656181970795
FL0416,101,31837.52,75.36,5.0,6.1,88.3,4.73,Desarrollo de Software,39,151.1,3,Alto clientes recurrentes / Alto horas trabajadas mes,-2.036539561367367,-1.050880495521509
FL0417,40,1657.12,15.37,3.9,3.6,76.7,4.18,Diseño Gráfico,9,77.8,2,Bajo ingresos totales / Bajo anios experiencia,0.551918339895026,-0.39607052759880573
FL0418,34,54032.0,149.1,9.5,5.7,93.1,4.6,Diseño Gráfico,22,64.6,1,Alto ingresos totales / Alto anios experiencia,-1.2921363523773917,1.3533342301105733
FL0419,27,34288.3,143.21,9.0,6.3,95.3,4.73,Desarrollo de Software,11,112.8,1,Alto ingresos totales / Alto anios experiencia,-1.0695776536910633,0.5761266977547481
FL0420,100,31859.59,41.89,7.5,3.8,92.5,4.76,Desarrollo de Software,34,142.4,3,Alto clientes recurrentes / Alto horas trabajadas mes,-2.080066620861056,-0.5687633137140564
FL0421,68,8850.29,12.32,3.5,8.9,78.1,3.8,Redacción y Traducción,7,106.5,2,Bajo ingresos totales / Bajo anios experiencia,0.4728086584717181,-0.5183199623256838
FL0422,17,2912.04,10.99,1.4,19.2,60.1,3.79,Diseño Gráfico,3,51.7,0,Alto tiempo respuesta horas / Bajo tasa finalizacion,2.1841194693889356,-0.1330335037040377
FL0423,18,13885.04,23.83,3.6,4.1,79.0,4.23,Diseño Gráfico,15,142.9,2,Bajo ingresos totales / Bajo anios experiencia,-0.5312689535922788,-1.0521472401659382
FL0424,21,39280.71,158.09,6.8,6.5,92.4,4.49,Marketing Digital,10,68.3,1,Alto ingresos totales / Alto anios experiencia,-0.48187175281695793,1.054184856531044
FL0425,110,39839.52,58.32,7.7,2.8,96.1,5.0,Diseño Gráfico,18,156.0,3,Alto clientes recurrentes / Alto horas trabajadas mes,-1.8960474931382476,-0.1894045586461333
FL0426,21,45445.32,147.43,9.2,3.7,91.5,4.64,Desarrollo de Software,12,72.4,1,Alto ingresos totales / Alto anios experiencia,-0.9528948024961035,1.3125963421985394
FL0427,20,36943.52,71.1,7.4,3.2,91.5,4.51,Desarrollo de Software,11,61.1,1,Alto ingresos totales / Alto anios experiencia,-0.6020760777217011,1.0921346201803577
FL0428,43,10794.37,15.04,3.0,4.7,72.1,3.96,Redacción y Traducción,10,77.7,2,Bajo ingresos totales / Bajo anios experiencia,0.5899830265193166,-0.29031592365924147
FL0429,11,1070.72,8.04,1.3,49.2,61.2,3.06,Desarrollo de Software,0,21.8,0,Alto tiempo respuesta horas / Bajo tasa finalizacion,3.874326611738636,0.4467832653279477
FL0430,17,44459.52,173.5,9.6,6.7,93.1,4.54,Desarrollo de Software,8,49.9,1,Alto ingresos totales / Alto anios experiencia,-0.5002804680039684,1.7172409644121964
FL0431,102,43399.12,49.77,7.2,3.4,100.0,4.61,Diseño Gráfico,52,120.6,3,Alto clientes recurrentes / Alto horas trabajadas mes,-2.8452459490994424,-0.5182072051284309
FL0432,57,33623.96,75.73,4.7,3.2,93.0,4.69,Redacción y Traducción,31,171.4,3,Alto clientes recurrentes / Alto horas trabajadas mes,-2.1172300733621467,-1.1326256336469747
FL0433,12,1931.82,4.41,1.8,27.1,49.4,2.95,Soporte Administrativo Virtual,2,17.4,0,Alto tiempo respuesta horas / Bajo tasa finalizacion,3.212942840572447,0.2947445602078706
FL0434,133,32833.69,61.36,5.9,2.4,94.6,4.82,Soporte Administrativo Virtual,39,143.2,3,Alto clientes recurrentes / Alto horas trabajadas mes,-2.2360432081648605,-0.8993257992633643
FL0435,43,40122.78,70.67,10.8,3.6,89.9,desconocido,Desarrollo de Software,5,54.2,1,Alto ingresos totales / Alto anios experiencia,-0.4583033197795461,1.7030889672606104
FL0436,49,7491.07,31.47,3.5,9.8,63.9,4.08,Desarrollo de Software,12,113.1,2,Bajo ingresos totales / Bajo anios experiencia,0.5522398429473346,-0.7635749099231608
FL0437,84,32739.52,54.57,6.8,2.4,94.3,4.83,Desarrollo de Software,34,162.7,3,Alto clientes recurrentes / Alto horas trabajadas mes,-2.3727942019699677,-0.8638617453009168
FL0438,131,30401.85,41.32,6.8,2.6,94.3,4.72,Desarrollo de Software,23,151.2,3,Alto clientes recurrentes / Alto horas trabajadas mes,-1.8323810037267578,-0.5159297876965533
FL0439,5,1022.3,8.34,1.6,25.4,75.9,3.56,Soporte Administrativo Virtual,3,34.4,0,Alto tiempo respuesta horas / Bajo tasa finalizacion,2.312352331110383,0.12189686917567687
FL0440,26,15562.05,78.61,8.0,3.0,94.3,4.41,Desarrollo de Software,11,83.7,2,Bajo ingresos totales / Bajo anios experiencia,-0.5136987009776082,0.35930560775653125
FL0441,53,10197.69,25.53,2.9,8.1,86.4,3.94,Desarrollo de Software,12,101.1,2,Bajo ingresos totales / Bajo anios experiencia,0.007999716292066264,-0.5328777025823798
FL0442,24,7380.52,21.23,1.9,5.1,89.5,3.86,Desarrollo de Software,9,91.4,2,Bajo ingresos totales / Bajo anios experiencia,0.08470053644652163,-0.49989456828823764
FL0443,27,11787.73,22.45,3.5,6.8,74.4,4.52,Desarrollo de Software,9,116.1,2,Bajo ingresos totales / Bajo anios experiencia,0.14754837083565678,-0.5810401315014029
FL0444,52,3830.97,21.61,2.3,5.8,82.0,4.37,Marketing Digital,14,93.1,2,Bajo ingresos totales / Bajo anios experiencia,0.2143284548969495,-0.7143162603199403
FL0445,46,12317.61,29.4,3.6,4.5,75.3,4.58,Redacción y Traducción,6,112.7,2,Bajo ingresos totales / Bajo anios experiencia,0.24931235520325623,-0.505841993073012
FL0446,0,1479.52,7.19,0.1,32.7,33.4,3.64,Marketing Digital,2,23.4,0,Alto tiempo respuesta horas / Bajo tasa finalizacion,3.8365029255408216,0.08683896656884711
FL0447,41,13784.4,21.3,0.9,6.5,89.2,4.19,Diseño Gráfico,8,79.7,2,Bajo ingresos totales / Bajo anios experiencia,0.276954549575346,-0.3396914235616614
FL0448,26,9237.7,18.87,2.7,5.6,77.9,4.57,Diseño Gráfico,12,91.4,2,Bajo ingresos totales / Bajo anios experiencia,0.27619682472751944,-0.5373022773927031
FL0449,29,10953.07,18.23,2.0,10.8,88.4,4.23,Soporte Administrativo Virtual,10,74.3,2,Bajo ingresos totales / Bajo anios experiencia,0.5173316169870248,-0.2643612086231305
FL0450,15,1146.54,8.82,2.2,23.9,48.5,5.5,Diseño Gráfico,0,32.3,0,Alto tiempo respuesta horas / Bajo tasa finalizacion,2.974719691290009,0.17497850409108195
FL0451,11,2391.03,11.99,1.5,12.0,49.5,2.9,Soporte Administrativo Virtual,1,46.8,0,Alto tiempo respuesta horas / Bajo tasa finalizacion,2.2982801872649636,-0.12664088693285966
FL0452,9,630.51,11.92,0.8,29.9,53.6,3.21,Redacción y Traducción,3,0.0,0,Alto tiempo respuesta horas / Bajo tasa finalizacion,3.4385565856850144,0.41293258605150274
FL0453,12,1923.65,8.52,0.9,26.0,61.2,2.47,Redacción y Traducción,1,41.8,0,Alto tiempo respuesta horas / Bajo tasa finalizacion,2.7166993035081153,0.0027966863705879657
FL0454,9,414.83,12.18,1.3,36.0,59.7,2.91,Diseño Gráfico,2,46.4,0,Alto tiempo respuesta horas / Bajo tasa finalizacion,3.0872570010855394,-0.043015396045281026
FL0455,11,25069.47,167.14,12.8,2.7,91.4,4.58,Desarrollo de Software,15,38.7,1,Alto ingresos totales / Alto anios experiencia,-0.5172438532396337,1.4919909271460503
FL0456,20,12723.2,15.9,3.0,6.3,76.6,4.3,Desarrollo de Software,16,83.1,2,Bajo ingresos totales / Bajo anios experiencia,0.1499017796988072,-0.3638516122749199
FL0457,46,6706.51,22.88,1.4,6.9,84.0,4.25,Soporte Administrativo Virtual,6,92.3,2,Bajo ingresos totales / Bajo anios experiencia,0.5229484258249923,-0.5957018430393842
FL0458,6,1651.68,12.68,1.0,25.7,34.1,3.24,Diseño Gráfico,3,65.7,0,Alto tiempo respuesta horas / Bajo tasa finalizacion,3.034750481502268,-0.4543203755737181
FL0459,8,2343.62,9.93,3.6,22.9,43.1,2.54,Soporte Administrativo Virtual,0,47.3,0,Alto tiempo respuesta horas / Bajo tasa finalizacion,2.8916840780661177,0.12977812849637835
FL0460,34,4459.43,24.28,3.9,6.1,75.9,4.23,Diseño Gráfico,8,118.3,2,Bajo ingresos totales / Bajo anios experiencia,0.2755199207610156,-0.7897202539407449
FL0461,57,8380.79,36.96,2.6,12.4,77.9,4.43,Diseño Gráfico,7,81.3,2,Bajo ingresos totales / Bajo anios experiencia,0.8688258383443246,-0.30635738445550853
FL0462,8,1639.23,12.53,0.7,21.6,58.2,2.99,Redacción y Traducción,2,70.7,0,Alto tiempo respuesta horas / Bajo tasa finalizacion,2.301658681213559,-0.42276308501561016
FL0463,58,9878.84,23.23,3.3,7.3,83.5,4.11,Desarrollo de Software,7,73.3,2,Bajo ingresos totales / Bajo anios experiencia,0.4738567837968973,-0.05703718648198081
FL0464,90,40810.34,73.95,7.7,3.3,97.7,4.87,Diseño Gráfico,40,157.4,3,Alto clientes recurrentes / Alto horas trabajadas mes,-2.703101169046997,-0.6975845739364926
FL0465,44,7208.61,desconocido,1.4,5.4,82.2,4.41,Redacción y Traducción,16,88.9,2,Bajo ingresos totales / Bajo anios experiencia,0.18855331145229728,-0.7698683781644945
FL0466,11,1682.97,desconocido,0.3,31.2,55.3,3.06,Marketing Digital,4,78.9,0,Alto tiempo respuesta horas / Bajo tasa finalizacion,2.612399571647,-0.5281226032698867
FL0467,9,53591.96,115.28,10.4,5.6,92.5,4.46,Desarrollo de Software,12,70.9,1,Alto ingresos totales / Alto anios experiencia,-1.0666341338843421,1.647847536271175
FL0468,39,6028.86,25.0,3.4,4.8,87.4,4.13,Desarrollo de Software,11,98.2,2,Bajo ingresos totales / Bajo anios experiencia,-0.042469813174141696,-0.5262439997567084
FL0469,6,3401.82,13.33,1.0,22.5,52.5,7.8,Soporte Administrativo Virtual,3,24.8,0,Alto tiempo respuesta horas / Bajo tasa finalizacion,2.835709850331047,0.12814483762657888
FL0470,7,1182.62,15.86,0.3,34.2,58.8,desconocido,Diseño Gráfico,1,52.2,0,Alto tiempo respuesta horas / Bajo tasa finalizacion,3.0315401930461934,-0.1828367919319024
FL0471,20,10431.44,17.79,4.9,9.4,71.9,3.87,Diseño Gráfico,10,88.3,2,Bajo ingresos totales / Bajo anios experiencia,0.5848518350248278,-0.21492403269594387
FL0472,32,16849.1,121.51,11.9,4.7,87.7,4.53,Redacción y Traducción,8,81.0,2,Bajo ingresos totales / Bajo anios experiencia,-0.2221045715403618,0.8109508504404712
FL0473,38,77377.85,189.49,4.7,4.4,93.0,4.56,Desarrollo de Software,21,47.3,1,Alto ingresos totales / Alto anios experiencia,-1.453526908761682,1.7226596808988284
FL0474,-2,17541.39,desconocido,5.9,3.5,93.1,4.41,Soporte Administrativo Virtual,7,143.8,2,Bajo ingresos totales / Bajo anios experiencia,-0.7594215523918864,-0.5189880692262463
FL0475,34,11426.54,29.79,4.1,4.1,85.0,4.23,Redacción y Traducción,3,114.8,2,Bajo ingresos totales / Bajo anios experiencia,0.075959731874429,-0.39746472329848326
FL0476,27,5137.23,24.54,4.6,6.5,77.5,4.37,Redacción y Traducción,19,145.8,2,Bajo ingresos totales / Bajo anios experiencia,-0.3854604667051939,-1.2670444761380286
FL0477,159,30527.66,83.68,6.3,1.9,90.4,5.0,Diseño Gráfico,31,170.5,3,Alto clientes recurrentes / Alto horas trabajadas mes,-2.1491464245125687,-1.0628357328801907
FL0478,21,49257.55,116.19,9.0,4.0,90.1,4.44,Desarrollo de Software,14,32.9,1,Alto ingresos totales / Alto anios experiencia,-0.6578533955091601,1.812410544304697
FL0479,3,792.35,11.18,1.4,15.1,61.4,3.34,Desarrollo de Software,2,53.5,0,Alto tiempo respuesta horas / Bajo tasa finalizacion,1.9784075879295973,-0.14524718871121878
FL0480,33,10981.05,227.83,4.4,4.6,85.3,4.52,Desarrollo de Software,3,60.4,2,Bajo ingresos totales / Bajo anios experiencia,0.504438428899336,0.3311608328769741
FL0481,26,39506.24,128.17,8.4,6.7,87.4,4.18,Redacción y Traducción,8,50.2,1,Alto ingresos totales / Alto anios experiencia,-0.1192777503153649,1.4030698128833565
FL0482,29,7396.13,desconocido,2.9,2.8,73.8,3.72,Redacción y Traducción,13,97.6,2,Bajo ingresos totales / Bajo anios experiencia,0.23577544442259885,-0.6872716700357484
FL0483,4,2366.79,11.22,1.1,9.9,48.9,3.17,Soporte Administrativo Virtual,3,62.3,0,Alto tiempo respuesta horas / Bajo tasa finalizacion,2.016427536828781,-0.4142325106357987
FL0484,9,2410.37,10.6,1.9,12.7,35.2,1.97,Redacción y Traducción,1,54.1,0,Alto tiempo respuesta horas / Bajo tasa finalizacion,2.6008083324462175,-0.20122676804889147
FL0485,11,1156.48,11.53,0.1,26.8,-12.2,2.29,Soporte Administrativo Virtual,6,9.6,0,Alto tiempo respuesta horas / Bajo tasa finalizacion,4.735861927072158,-0.13738019554465958
FL0486,33,2952.95,26.68,1.1,4.3,82.6,4.37,Diseño Gráfico,13,103.8,2,Bajo ingresos totales / Bajo anios experiencia,0.1335597011217838,-1.025091497543681
FL0487,82,23006.84,55.44,7.3,1.0,93.5,4.7,Desarrollo de Software,26,138.3,3,Alto clientes recurrentes / Alto horas trabajadas mes,-1.7428993651838876,-0.5712322208258177
FL0488,49,10717.85,25.35,2.8,4.8,78.0,3.86,Diseño Gráfico,14,124.5,2,Bajo ingresos totales / Bajo anios experiencia,-0.17479408006087563,-0.9653601513513771
FL0489,75,11165.53,23.64,4.4,2.6,61.1,4.0,Redacción y Traducción,10,96.5,2,Bajo ingresos totales / Bajo anios experiencia,0.5241316119996967,-0.42417784171790873
FL0490,124,29180.64,35.62,8.5,2.8,91.8,4.66,Desarrollo de Software,24,138.3,3,Alto clientes recurrentes / Alto horas trabajadas mes,-1.7169890178778533,-0.2600075465723812
