freelancer_id,proyectos_completados,ingresos_totales,tarifa_hora_promedio,anios_experiencia,tiempo_respuesta_horas,tasa_finalizacion,calificacion_promedio,categoria_principal,clientes_recurrentes,horas_trabajadas_mes,cluster,cluster_name,pc1,pc2
FL0343,41,4988.5,24.57,4.4,7.3,77.6,4.19,Desarrollo de Software,13,160.2,2,Bajo tiempo respuesta horas / Bajo clientes recurrentes,-0.3715706241796501,-1.2862139017497423
FL0344,47,7222.16,26.6,4.0,7.0,76.5,4.38,Marketing Digital,8,86.2,2,Bajo tiempo respuesta horas / Bajo clientes recurrentes,0.5449627439595389,-0.2503011403871536
FL0345,130,46331.56,45.84,4.9,1.7,96.0,4.77,Soporte Administrativo Virtual,23,161.8,0,Alto clientes recurrentes / Alto horas trabajadas mes,-2.1462265833525,-0.5151579436814187
FL0346,36,55096.7,182.57,10.3,4.2,86.4,4.55,Marketing Digital,14,23.6,2,Bajo tiempo respuesta horas / Bajo clientes recurrentes,-0.5789360043709281,2.1850405832492505
FL0347,12,642.13,15.11,1.1,27.2,102.7,3.52,Redacción y Traducción,0,47.8,1,Alto tiempo respuesta horas / Bajo tasa finalizacion,1.7417990899443483,0.1144649566306384
FL0348,131,38813.32,55.47,8.2,1.1,96.6,4.73,Diseño Gráfico,38,130.2,0,Alto clientes recurrentes / Alto horas trabajadas mes,-2.427892740032649,-0.3396998631546942
FL0349,90,34568.58,49.54,5.2,1.5,94.5,4.94,Marketing Digital,33,153.1,0,Alto clientes recurrentes / Alto horas trabajadas mes,-2.213967997409475,-0.829477000946206
FL0350,44,3848.58,23.52,2.9,7.8,79.2,4.16,Diseño Gráfico,6,84.5,2,Bajo tiempo respuesta horas / Bajo clientes recurrentes,0.7140442447397083,-0.4256998620236485
FL0351,53,2033.68,24.08,4.9,6.1,81.7,4.02,Redacción y Traducción,10,104.0,2,Bajo tiempo respuesta horas / Bajo clientes recurrentes,0.2555392400184456,-0.5946213889952081
FL0352,52,6669.02,23.98,4.5,4.2,78.7,4.06,Redacción y Traducción,16,62.8,2,Bajo tiempo respuesta horas / Bajo clientes recurrentes,0.3626045231261857,-0.18286133011641456
FL0353,48,921.3,25.85,2.3,8.6,85.3,4.05,Redacción y Traducción,11,121.6,2,Bajo tiempo respuesta horas / Bajo clientes recurrentes,0.19699511797091002,-1.081998901135777
FL0354,29,42797.72,68.19,5.4,4.2,90.6,4.55,Marketing Digital,10,45.5,2,Bajo tiempo respuesta horas / Bajo clientes recurrentes,-0.3328531143679831,1.252039566920524
FL0355,27,49327.83,110.74,5.9,2.0,87.9,4.76,Diseño Gráfico,5,45.6,2,Bajo tiempo respuesta horas / Bajo clientes recurrentes,-0.33187549640372244,1.486447725906836
FL0356,46,10788.81,20.22,2.4,8.7,76.3,4.17,Redacción y Traducción,7,106.0,2,Bajo tiempo respuesta horas / Bajo clientes recurrentes,0.5199257257879332,-0.5820738817108978
FL0357,67,11692.07,21.05,1.6,10.8,78.7,3.67,Redacción y Traducción,15,38.6,2,Bajo tiempo respuesta horas / Bajo clientes recurrentes,0.9372133484442846,0.006395766076035807
FL0358,40,28382.95,154.39,12.2,6.8,82.6,4.5,Desarrollo de Software,16,69.4,2,Bajo tiempo respuesta horas / Bajo clientes recurrentes,-0.4992943557399215,1.1059530531276665
FL0359,38,8409.8,28.24,1.6,6.9,80.3,3.92,Diseño Gráfico,15,98.4,2,Bajo tiempo respuesta horas / Bajo clientes recurrentes,0.16834011092679602,-0.8257719581194917
FL0360,6,2596.67,9.39,2.3,41.3,42.9,3.26,Marketing Digital,6,28.6,1,Alto tiempo respuesta horas / Bajo tasa finalizacion,3.6885130376089337,0.25226221210784955
FL0361,123,32901.88,47.87,4.8,2.6,92.4,4.73,Redacción y Traducción,50,143.7,0,Alto clientes recurrentes / Alto horas trabajadas mes,-2.509729403353538,-1.2603733647616793
FL0362,51,6048.07,19.04,0.3,4.8,73.8,4.12,Marketing Digital,9,65.0,2,Bajo tiempo respuesta horas / Bajo clientes recurrentes,0.8499335010221207,-0.4339348859850194
FL0363,153,38491.2,36.46,6.5,3.4,95.7,4.5,Soporte Administrativo Virtual,13,144.0,0,Alto clientes recurrentes / Alto horas trabajadas mes,-1.4613916647121339,-0.08107265912211938
FL0364,21,66097.36,136.0,9.7,4.6,80.4,4.45,Desarrollo de Software,15,29.8,2,Bajo tiempo respuesta horas / Bajo clientes recurrentes,-0.7409244295981807,2.2643232381356095
FL0365,52,6860.66,28.95,2.5,9.1,80.3,4.29,Redacción y Traducción,4,114.2,2,Bajo tiempo respuesta horas / Bajo clientes recurrentes,0.5345883671874937,-0.681074917146842
FL0366,73,40271.6,89.29,7.5,3.0,92.5,4.43,Marketing Digital,23,122.0,0,Alto clientes recurrentes / Alto horas trabajadas mes,-1.6472827497090416,0.15573832796263673
FL0367,38,9912.42,26.03,2.5,10.2,73.7,4.29,Diseño Gráfico,12,81.8,2,Bajo tiempo respuesta horas / Bajo clientes recurrentes,0.6756765630888846,-0.43770370767297034
FL0368,19,4541.34,23.02,3.7,2.3,76.8,4.5,Soporte Administrativo Virtual,17,106.3,2,Bajo tiempo respuesta horas / Bajo clientes recurrentes,-0.07014234666384224,-0.8853615457772824
FL0369,67,26867.91,65.98,4.1,2.3,91.5,4.72,Desarrollo de Software,49,157.1,0,Alto clientes recurrentes / Alto horas trabajadas mes,-2.556124313385858,-1.5714818279076035
FL0370,19,30436.59,124.16,9.2,2.8,85.4,desconocido,Marketing Digital,6,79.4,2,Bajo tiempo respuesta horas / Bajo clientes recurrentes,-0.3649334106097512,0.9824776743408746
FL0371,19,45394.25,138.75,7.4,4.1,97.1,4.61,Marketing Digital,12,70.2,2,Bajo tiempo respuesta horas / Bajo clientes recurrentes,-0.931525250977163,1.185597704851755
FL0372,51,6094.32,21.01,2.0,10.6,85.3,4.19,Soporte Administrativo Virtual,16,108.8,2,Bajo tiempo respuesta horas / Bajo clientes recurrentes,0.14086963456590235,-0.9697900029365653
FL0373,113,27733.33,38.22,4.7,3.0,93.2,4.61,Diseño Gráfico,42,151.2,0,Alto clientes recurrentes / Alto horas trabajadas mes,-2.253508455037244,-1.3080140053192404
FL0374,83,31034.46,55.18,7.6,2.2,94.9,4.67,Diseño Gráfico,34,128.2,0,Alto clientes recurrentes / Alto horas trabajadas mes,-2.010505615682236,-0.46223894910484836
FL0375,2,223.37,17.5,1.4,32.1,50.7,3.21,Marketing Digital,1,43.9,1,Alto tiempo respuesta horas / Bajo tasa finalizacion,3.183836586113864,0.026156537601233636
FL0376,82,42689.43,58.39,8.2,1.6,90.6,4.77,Desarrollo de Software,39,144.6,0,Alto clientes recurrentes / Alto horas trabajadas mes,-2.5587796668833227,-0.4044242607523622
FL0377,61,8356.83,13.01,5.7,8.5,76.7,4.34,Marketing Digital,16,77.4,2,Bajo tiempo respuesta horas / Bajo clientes recurrentes,0.32742000077718325,-0.1329543894501242
FL0378,42,9466.25,21.42,3.3,7.7,77.9,4.03,Marketing Digital,12,101.0,2,Bajo tiempo respuesta horas / Bajo clientes recurrentes,0.247188190015626,-0.5286069433547836
FL0379,28,9349.03,19.18,1.3,9.3,86.8,4.02,Marketing Digital,7,88.7,2,Bajo tiempo respuesta horas / Bajo clientes recurrentes,0.4699135171329592,-0.41079733889001624
FL0380,5,104.79,8.98,1.6,27.4,55.0,2.76,Marketing Digital,3,52.6,1,Alto tiempo respuesta horas / Bajo tasa finalizacion,2.716026391483853,-0.11442317833949171
FL0381,53,7542.56,26.97,5.0,12.5,87.3,4.11,Soporte Administrativo Virtual,13,128.8,2,Bajo tiempo respuesta horas / Bajo clientes recurrentes,-0.05691247247497029,-0.7907280526932633
FL0382,35,9128.75,21.87,2.2,7.8,80.9,desconocido,Redacción y Traducción,16,113.3,2,Bajo tiempo respuesta horas / Bajo clientes recurrentes,0.023930160554625143,-0.9219187994539036
FL0383,98,29108.43,36.19,7.6,1.1,96.3,4.72,Soporte Administrativo Virtual,23,146.2,0,Alto clientes recurrentes / Alto horas trabajadas mes,-1.814021707965472,-0.4787455713244814
FL0384,6,1923.23,9.87,2.5,46.2,62.6,3.69,Diseño Gráfico,0,36.2,1,Alto tiempo respuesta horas / Bajo tasa finalizacion,3.564751654946835,0.33985217209373264
FL0385,7,1380.73,12.43,0.7,16.1,65.6,desconocido,Diseño Gráfico,1,65.0,1,Alto tiempo respuesta horas / Bajo tasa finalizacion,1.9188232403348149,-0.35494003685715314
FL0386,20,72827.31,78.79,10.0,3.4,91.0,4.77,Desarrollo de Software,13,75.7,2,Bajo tiempo respuesta horas / Bajo clientes recurrentes,-1.5714433917769928,1.9847884858282412
FL0387,6,1240.64,15.74,1.5,17.4,47.8,3.7,Redacción y Traducción,1,37.2,1,Alto tiempo respuesta horas / Bajo tasa finalizacion,2.7054280948050042,0.00478996494476071
FL0388,103,30081.78,74.11,6.5,0.5,95.5,4.6,Redacción y Traducción,33,143.1,0,Alto clientes recurrentes / Alto horas trabajadas mes,-2.10061913728755,-0.7382040857669819
FL0389,35,4916.02,19.78,2.6,6.0,85.5,3.62,Marketing Digital,11,94.1,2,Bajo tiempo respuesta horas / Bajo clientes recurrentes,0.19704734065923055,-0.572651272336124
FL0390,12,2036.16,10.64,1.8,39.3,62.7,2.99,Soporte Administrativo Virtual,1,29.7,1,Alto tiempo respuesta horas / Bajo tasa finalizacion,3.341342431633053,0.28452240764538733
FL0391,25,40134.85,65.37,9.9,5.1,88.9,4.46,Desarrollo de Software,15,63.8,2,Bajo tiempo respuesta horas / Bajo clientes recurrentes,-0.7745201332222161,1.276105602172772
FL0392,52,8298.42,23.26,2.1,3.9,71.1,4.11,Marketing Digital,5,91.2,2,Bajo tiempo respuesta horas / Bajo clientes recurrentes,0.6518778351254486,-0.43947741930123996
FL0393,9,2498.52,12.48,1.0,24.5,59.2,6.3,Marketing Digital,2,45.2,1,Alto tiempo respuesta horas / Bajo tasa finalizacion,2.564193672396395,0.002593885168020513
FL0394,125,35414.87,desconocido,8.8,0.1,92.2,4.85,Desarrollo de Software,19,128.3,0,Alto clientes recurrentes / Alto horas trabajadas mes,-1.7008787492267645,0.14961395275606293
FL0395,22,51819.04,108.51,8.2,1.6,89.5,4.83,Diseño Gráfico,13,66.4,2,Bajo tiempo respuesta horas / Bajo clientes recurrentes,-1.0027398817926674,1.3351136132125014
FL0396,29,52291.0,130.17,13.2,3.7,89.7,4.43,Redacción y Traducción,10,53.5,2,Bajo tiempo respuesta horas / Bajo clientes recurrentes,-0.8390453473695128,2.0951759022811407
FL0397,45,8688.91,20.43,5.9,10.8,74.0,4.03,Desarrollo de Software,12,76.6,2,Bajo tiempo respuesta horas / Bajo clientes recurrentes,0.5808212112395549,-0.01155149489761879
FL0398,2,1572.87,10.78,1.0,20.4,57.8,2.86,Soporte Administrativo Virtual,2,24.6,1,Alto tiempo respuesta horas / Bajo tasa finalizacion,2.674381054497002,0.12097928134608346
FL0399,45,9837.52,19.53,0.8,9.2,91.2,4.38,Diseño Gráfico,5,73.4,2,Bajo tiempo respuesta horas / Bajo clientes recurrentes,0.5892569859267967,-0.2728178764607375
FL0400,11,1420.57,9.98,2.0,39.3,64.9,2.92,Diseño Gráfico,2,28.4,1,Alto tiempo respuesta horas / Bajo tasa finalizacion,3.23302511257503,0.30373760320481735
FL0401,53,11363.92,17.02,2.9,2.9,86.9,4.62,Desarrollo de Software,2,105.4,2,Bajo tiempo respuesta horas / Bajo clientes recurrentes,0.042311904065357946,-0.33131334735573653
FL0402,55,28315.14,31.11,4.8,3.6,96.7,4.59,Desarrollo de Software,4,138.2,2,Bajo tiempo respuesta horas / Bajo clientes recurrentes,-0.9451003766878092,-0.13475761480902065
FL0403,29,83542.7,74.63,7.0,6.1,100.0,4.97,Marketing Digital,9,49.8,2,Bajo tiempo respuesta horas / Bajo clientes recurrentes,-1.3171147123440239,2.410535822374092
FL0404,107,18198.35,45.86,50.2,2.8,95.3,4.5,Diseño Gráfico,26,159.4,0,Alto clientes recurrentes / Alto horas trabajadas mes,-3.432863239860419,3.2370644035521274
FL0405,21,42399.53,127.99,11.1,4.1,89.8,4.75,Desarrollo de Software,19,45.4,2,Bajo tiempo respuesta horas / Bajo clientes recurrentes,-0.8970507919054374,1.5791439452305442
FL0406,24,65113.96,200.82,8.6,3.9,83.2,4.81,Marketing Digital,28,48.7,2,Bajo tiempo respuesta horas / Bajo clientes recurrentes,-1.3608217633764503,1.6022922929859114
FL0407,66,6581.43,20.93,3.9,4.4,84.0,4.25,Desarrollo de Software,15,120.6,2,Bajo tiempo respuesta horas / Bajo clientes recurrentes,-0.35993499596356393,-0.8463456708629643
FL0408,60,7191.98,17.56,2.7,4.6,85.3,4.0,Desarrollo de Software,13,66.8,2,Bajo tiempo respuesta horas / Bajo clientes recurrentes,0.2381115288010416,-0.24961336050295918
FL0409,7,1596.82,11.65,2.1,30.4,37.6,2.75,Diseño Gráfico,4,65.4,1,Alto tiempo respuesta horas / Bajo tasa finalizacion,3.0806231183090724,-0.3331518730123179
FL0410,27,9774.44,27.82,2.8,4.1,69.5,4.31,Redacción y Traducción,13,94.5,2,Bajo tiempo respuesta horas / Bajo clientes recurrentes,0.3860727561805976,-0.60491236065688
FL0411,5,2247.49,11.75,2.0,40.0,58.0,2.77,Soporte Administrativo Virtual,3,88.9,1,Alto tiempo respuesta horas / Bajo tasa finalizacion,2.8418104096931733,-0.46989203317554995
FL0412,28,43730.31,122.48,4.8,5.0,94.6,desconocido,Marketing Digital,18,72.4,2,Bajo tiempo respuesta horas / Bajo clientes recurrentes,-0.9214411127600874,0.717879093153935
FL0413,12,5492.98,25.39,3.0,0.8,87.7,4.13,Desarrollo de Software,15,77.1,2,Bajo tiempo respuesta horas / Bajo clientes recurrentes,-0.12742666134653444,-0.44180404679960644
FL0414,45,7489.25,26.47,3.9,8.3,77.2,4.01,Redacción y Traducción,8,78.3,2,Bajo tiempo respuesta horas / Bajo clientes recurrentes,0.7150182491626399,-0.20564740967518275
FL0415,nd,10031.16,23.03,1.3,6.7,85.3,3.97,Desarrollo de Software,13,122.2,2,Bajo tiempo respuesta horas / Bajo clientes recurrentes,-0.19935293087651268,-0.9771656181970645
FL0416,101,31837.52,75.36,5.0,6.1,88.3,4.73,Desarrollo de Software,39,151.1,0,Alto clientes recurrentes / Alto horas trabajadas mes,-2.0365395613673694,-1.050880495521493
FL0417,40,1657.12,15.37,3.9,3.6,76.7,4.18,Diseño Gráfico,9,77.8,2,Bajo tiempo respuesta horas / Bajo clientes recurrentes,0.5519183398950259,-0.3960705275988144
FL0418,34,54032.0,149.1,9.5,5.7,93.1,4.6,Diseño Gráfico,22,64.6,2,Bajo tiempo respuesta horas / Bajo clientes recurrentes,-1.2921363523773939,1.3533342301106388
FL0419,27,34288.3,143.21,9.0,6.3,95.3,4.73,Desarrollo de Software,11,112.8,2,Bajo tiempo respuesta horas / Bajo clientes recurrentes,-1.0695776536910653,0.57612669775478
FL0420,100,31859.59,41.89,7.5,3.8,92.5,4.76,Desarrollo de Software,34,142.4,0,Alto clientes recurrentes / Alto horas trabajadas mes,-2.080066620861061,-0.5687633137140623
FL0421,68,8850.29,12.32,3.5,8.9,78.1,3.8,Redacción y Traducción,7,106.5,2,Bajo tiempo respuesta horas / Bajo clientes recurrentes,0.4728086584717194,-0.5183199623256728
FL0422,17,2912.04,10.99,1.4,19.2,60.1,3.79,Diseño Gráfico,3,51.7,1,Alto tiempo respuesta horas / Bajo tasa finalizacion,2.184119469388933,-0.1330335037040079
FL0423,18,13885.04,23.83,3.6,4.1,79.0,4.23,Diseño Gráfico,15,142.9,2,Bajo tiempo respuesta horas / Bajo clientes recurrentes,-0.5312689535922797,-1.05214724016593
FL0424,21,39280.71,158.09,6.8,6.5,92.4,4.49,Marketing Digital,10,68.3,2,Bajo tiempo respuesta horas / Bajo clientes recurrentes,-0.4818717528169585,1.0541848565310612
FL0425,110,39839.52,58.32,7.7,2.8,96.1,5.0,Diseño Gráfico,18,156.0,0,Alto clientes recurrentes / Alto horas trabajadas mes,-1.8960474931382503,-0.18940455864610767
FL0426,21,45445.32,147.43,9.2,3.7,91.5,4.64,Desarrollo de Software,12,72.4,2,Bajo tiempo respuesta horas / Bajo clientes recurrentes,-0.9528948024961061,1.31259634219856
FL0427,20,36943.52,71.1,7.4,3.2,91.5,4.51,Desarrollo de Software,11,61.1,2,Bajo tiempo respuesta horas / Bajo clientes recurrentes,-0.602076077721703,1.0921346201804574
FL0428,43,10794.37,15.04,3.0,4.7,72.1,3.96,Redacción y Traducción,10,77.7,2,Bajo tiempo respuesta horas / Bajo clientes recurrentes,0.589983026519317,-0.2903159236592418
FL0429,11,1070.72,8.04,1.3,49.2,61.2,3.06,Desarrollo de Software,0,21.8,1,Alto tiempo respuesta horas / Bajo tasa finalizacion,3.8743266117386357,0.4467832653278557
FL0430,17,44459.52,173.5,9.6,6.7,93.1,4.54,Desarrollo de Software,8,49.9,2,Bajo tiempo respuesta horas / Bajo clientes recurrentes,-0.5002804680039696,1.7172409644122097
FL0431,102,43399.12,49.77,7.2,3.4,100.0,4.61,Diseño Gráfico,52,120.6,0,Alto clientes recurrentes / Alto horas trabajadas mes,-2.8452459490994513,-0.5182072051284322
FL0432,57,33623.96,75.73,4.7,3.2,93.0,4.69,Redacción y Traducción,31,171.4,0,Alto clientes recurrentes / Alto horas trabajadas mes,-2.117230073362151,-1.1326256336469793
FL0433,12,1931.82,4.41,1.8,27.1,49.4,2.95,Soporte Administrativo Virtual,2,17.4,1,Alto tiempo respuesta horas / Bajo tasa finalizacion,3.2129428405724463,0.2947445602079051
FL0434,133,32833.69,61.36,5.9,2.4,94.6,4.82,Soporte Administrativo Virtual,39,143.2,0,Alto clientes recurrentes / Alto horas trabajadas mes,-2.2360432081648662,-0.8993257992633656
FL0435,43,40122.78,70.67,10.8,3.6,89.9,desconocido,Desarrollo de Software,5,54.2,2,Bajo tiempo respuesta horas / Bajo clientes recurrentes,-0.4583033197795473,1.7030889672602314
FL0436,49,7491.07,31.47,3.5,9.8,63.9,4.08,Desarrollo de Software,12,113.1,2,Bajo tiempo respuesta horas / Bajo clientes recurrentes,0.5522398429473351,-0.7635749099231223
FL0437,84,32739.52,54.57,6.8,2.4,94.3,4.83,Desarrollo de Software,34,162.7,0,Alto clientes recurrentes / Alto horas trabajadas mes,-2.3727942019699744,-0.8638617453009056
FL0438,131,30401.85,41.32,6.8,2.6,94.3,4.72,Desarrollo de Software,23,151.2,0,Alto clientes recurrentes / Alto horas trabajadas mes,-1.832381003726761,-0.5159297876965845
FL0439,5,1022.3,8.34,1.6,25.4,75.9,3.56,Soporte Administrativo Virtual,3,34.4,1,Alto tiempo respuesta horas / Bajo tasa finalizacion,2.312352331110382,0.12189686917572265
FL0440,26,15562.05,78.61,8.0,3.0,94.3,4.41,Desarrollo de Software,11,83.7,2,Bajo tiempo respuesta horas / Bajo clientes recurrentes,-0.5136987009776085,0.35930560775656195
FL0441,53,10197.69,25.53,2.9,8.1,86.4,3.94,Desarrollo de Software,12,101.1,2,Bajo tiempo respuesta horas / Bajo clientes recurrentes,0.007999716292066266,-0.5328777025823548
FL0442,24,7380.52,21.23,1.9,5.1,89.5,3.86,Desarrollo de Software,9,91.4,2,Bajo tiempo respuesta horas / Bajo clientes recurrentes,0.08470053644652174,-0.49989456828822915
FL0443,27,11787.73,22.45,3.5,6.8,74.4,4.52,Desarrollo de Software,9,116.1,2,Bajo tiempo respuesta horas / Bajo clientes recurrentes,0.1475483708356573,-0.5810401315013768
FL0444,52,3830.97,21.61,2.3,5.8,82.0,4.37,Marketing Digital,14,93.1,2,Bajo tiempo respuesta horas / Bajo clientes recurrentes,0.21432845489695043,-0.7143162603199491
FL0445,46,12317.61,29.4,3.6,4.5,75.3,4.58,Redacción y Traducción,6,112.7,2,Bajo tiempo respuesta horas / Bajo clientes recurrentes,0.24931235520325723,-0.5058419930729996
FL0446,0,1479.52,7.19,0.1,32.7,33.4,3.64,Marketing Digital,2,23.4,1,Alto tiempo respuesta horas / Bajo tasa finalizacion,3.8365029255408216,0.08683896656877134
FL0447,41,13784.4,21.3,0.9,6.5,89.2,4.19,Diseño Gráfico,8,79.7,2,Bajo tiempo respuesta horas / Bajo clientes recurrentes,0.27695454957534604,-0.3396914235616552
FL0448,26,9237.7,18.87,2.7,5.6,77.9,4.57,Diseño Gráfico,12,91.4,2,Bajo tiempo respuesta horas / Bajo clientes recurrentes,0.27619682472751955,-0.5373022773926559
FL0449,29,10953.07,18.23,2.0,10.8,88.4,4.23,Soporte Administrativo Virtual,10,74.3,2,Bajo tiempo respuesta horas / Bajo clientes recurrentes,0.5173316169870259,-0.26436120862318496
FL0450,15,1146.54,8.82,2.2,23.9,48.5,5.5,Diseño Gráfico,0,32.3,1,Alto tiempo respuesta horas / Bajo tasa finalizacion,2.9747196912900074,0.17497850409110066
FL0451,11,2391.03,11.99,1.5,12.0,49.5,2.9,Soporte Administrativo Virtual,1,46.8,1,Alto tiempo respuesta horas / Bajo tasa finalizacion,2.298280187264962,-0.12664088693296402
FL0452,9,630.51,11.92,0.8,29.9,53.6,3.21,Redacción y Traducción,3,0.0,1,Alto tiempo respuesta horas / Bajo tasa finalizacion,3.4385565856850135,0.41293258605154926
FL0453,12,1923.65,8.52,0.9,26.0,61.2,2.47,Redacción y Traducción,1,41.8,1,Alto tiempo respuesta horas / Bajo tasa finalizacion,2.7166993035081144,0.002796686370634041
FL0454,9,414.83,12.18,1.3,36.0,59.7,2.91,Diseño Gráfico,2,46.4,1,Alto tiempo respuesta horas / Bajo tasa finalizacion,3.0872570010855394,-0.04301539604523998
FL0455,11,25069.47,167.14,12.8,2.7,91.4,4.58,Desarrollo de Software,15,38.7,2,Bajo tiempo respuesta horas / Bajo clientes recurrentes,-0.5172438532396346,1.491990927145958
FL0456,20,12723.2,15.9,3.0,6.3,76.6,4.3,Desarrollo de Software,16,83.1,2,Bajo tiempo respuesta horas / Bajo clientes recurrentes,0.14990177969880705,-0.36385161227481827
FL0457,46,6706.51,22.88,1.4,6.9,84.0,4.25,Soporte Administrativo Virtual,6,92.3,2,Bajo tiempo respuesta horas / Bajo clientes recurrentes,0.5229484258249938,-0.5957018430393846
FL0458,6,1651.68,12.68,1.0,25.7,34.1,3.24,Diseño Gráfico,3,65.7,1,Alto tiempo respuesta horas / Bajo tasa finalizacion,3.034750481502267,-0.45432037557372806
FL0459,8,2343.62,9.93,3.6,22.9,43.1,2.54,Soporte Administrativo Virtual,0,47.3,1,Alto tiempo respuesta horas / Bajo tasa finalizacion,2.8916840780661177,0.1297781284964514
FL0460,34,4459.43,24.28,3.9,6.1,75.9,4.23,Diseño Gráfico,8,118.3,2,Bajo tiempo respuesta horas / Bajo clientes recurrentes,0.27551992076101633,-0.7897202539407123
FL0461,57,8380.79,36.96,2.6,12.4,77.9,4.43,Diseño Gráfico,7,81.3,2,Bajo tiempo respuesta horas / Bajo clientes recurrentes,0.8688258383443249,-0.3063573844555124
FL0462,8,1639.23,12.53,0.7,21.6,58.2,2.99,Redacción y Traducción,2,70.7,1,Alto tiempo respuesta horas / Bajo tasa finalizacion,2.3016586812135595,-0.42276308501552246
FL0463,58,9878.84,23.23,3.3,7.3,83.5,4.11,Desarrollo de Software,7,73.3,2,Bajo tiempo respuesta horas / Bajo clientes recurrentes,0.4738567837968969,-0.05703718648196896
FL0464,90,40810.34,73.95,7.7,3.3,97.7,4.87,Diseño Gráfico,40,157.4,0,Alto clientes recurrentes / Alto horas trabajadas mes,-2.7031011690470046,-0.6975845739364853
FL0465,44,7208.61,desconocido,1.4,5.4,82.2,4.41,Redacción y Traducción,16,88.9,2,Bajo tiempo respuesta horas / Bajo clientes recurrentes,0.18855331145229798,-0.769868378164571
FL0466,11,1682.97,desconocido,0.3,31.2,55.3,3.06,Marketing Digital,4,78.9,1,Alto tiempo respuesta horas / Bajo tasa finalizacion,2.612399571646998,-0.5281226032700643
FL0467,9,53591.96,115.28,10.4,5.6,92.5,4.46,Desarrollo de Software,12,70.9,2,Bajo tiempo respuesta horas / Bajo clientes recurrentes,-1.0666341338843448,1.6478475362712341
FL0468,39,6028.86,25.0,3.4,4.8,87.4,4.13,Desarrollo de Software,11,98.2,2,Bajo tiempo respuesta horas / Bajo clientes recurrentes,-0.042469813174141745,-0.5262439997565926
FL0469,6,3401.82,13.33,1.0,22.5,52.5,7.8,Soporte Administrativo Virtual,3,24.8,1,Alto tiempo respuesta horas / Bajo tasa finalizacion,2.835709850331046,0.12814483762655607
FL0470,7,1182.62,15.86,0.3,34.2,58.8,desconocido,Diseño Gráfico,1,52.2,1,Alto tiempo respuesta horas / Bajo tasa finalizacion,3.031540193046193,-0.18283679193229246
FL0471,20,10431.44,17.79,4.9,9.4,71.9,3.87,Diseño Gráfico,10,88.3,2,Bajo tiempo respuesta horas / Bajo clientes recurrentes,0.5848518350248278,-0.2149240326958539
FL0472,32,16849.1,121.51,11.9,4.7,87.7,4.53,Redacción y Traducción,8,81.0,2,Bajo tiempo respuesta horas / Bajo clientes recurrentes,-0.2221045715403612,0.8109508504404948
FL0473,38,77377.85,189.49,4.7,4.4,93.0,4.56,Desarrollo de Software,21,47.3,2,Bajo tiempo respuesta horas / Bajo clientes recurrentes,-1.453526908761686,1.72265968089887
FL0474,-2,17541.39,desconocido,5.9,3.5,93.1,4.41,Soporte Administrativo Virtual,7,143.8,2,Bajo tiempo respuesta horas / Bajo clientes recurrentes,-0.7594215523918866,-0.5189880692263373
FL0475,34,11426.54,29.79,4.1,4.1,85.0,4.23,Redacción y Traducción,3,114.8,2,Bajo tiempo respuesta horas / Bajo clientes recurrentes,0.07595973187442975,-0.39746472329845106
FL0476,27,5137.23,24.54,4.6,6.5,77.5,4.37,Redacción y Traducción,19,145.8,2,Bajo tiempo respuesta horas / Bajo clientes recurrentes,-0.3854604667051929,-1.2670444761380044
FL0477,159,30527.66,83.68,6.3,1.9,90.4,5.0,Diseño Gráfico,31,170.5,0,Alto clientes recurrentes / Alto horas trabajadas mes,-2.1491464245125758,-1.0628357328801752
FL0478,21,49257.55,116.19,9.0,4.0,90.1,4.44,Desarrollo de Software,14,32.9,2,Bajo tiempo respuesta horas / Bajo clientes recurrentes,-0.6578533955091631,1.8124105443047211
FL0479,3,792.35,11.18,1.4,15.1,61.4,3.34,Desarrollo de Software,2,53.5,1,Alto tiempo respuesta horas / Bajo tasa finalizacion,1.978407587929596,-0.14524718871117645
FL0480,33,10981.05,227.83,4.4,4.6,85.3,4.52,Desarrollo de Software,3,60.4,2,Bajo tiempo respuesta horas / Bajo clientes recurrentes,0.5044384288993359,0.3311608328769706
FL0481,26,39506.24,128.17,8.4,6.7,87.4,4.18,Redacción y Traducción,8,50.2,2,Bajo tiempo respuesta horas / Bajo clientes recurrentes,-0.11927775031536543,1.4030698128834
FL0482,29,7396.13,desconocido,2.9,2.8,73.8,3.72,Redacción y Traducción,13,97.6,2,Bajo tiempo respuesta horas / Bajo clientes recurrentes,0.23577544442259982,-0.6872716700358668
FL0483,4,2366.79,11.22,1.1,9.9,48.9,3.17,Soporte Administrativo Virtual,3,62.3,1,Alto tiempo respuesta horas / Bajo tasa finalizacion,2.0164275368287825,-0.4142325106357925
FL0484,9,2410.37,10.6,1.9,12.7,35.2,1.97,Redacción y Traducción,1,54.1,1,Alto tiempo respuesta horas / Bajo tasa finalizacion,2.600808332446216,-0.2012267680488505
FL0485,11,1156.48,11.53,0.1,26.8,-12.2,2.29,Soporte Administrativo Virtual,6,9.6,1,Alto tiempo respuesta horas / Bajo tasa finalizacion,4.7358619270721665,-0.13738019554475003
FL0486,33,2952.95,26.68,1.1,4.3,82.6,4.37,Diseño Gráfico,13,103.8,2,Bajo tiempo respuesta horas / Bajo clientes recurrentes,0.13355970112178384,-1.0250914975436851
