freelancer_id,proyectos_completados,ingresos_totales,tarifa_hora_promedio,anios_experiencia,tiempo_respuesta_horas,tasa_finalizacion,calificacion_promedio,categoria_principal,clientes_recurrentes,horas_trabajadas_mes,cluster,cluster_name,pc1,pc2
FL0272,0,971.82,15.52,2.8,30.1,46.0,2.9,Redacción y Traducción,0,31.7,0,Alto tiempo respuesta horas / Bajo tasa finalizacion,3.3583363191722753,0.27206456615920843
FL0273,39,8378.88,32.1,3.7,7.7,78.8,4.38,Marketing Digital,10,68.0,1,Bajo tiempo respuesta horas / Alto tasa finalizacion,0.6143522128012435,-0.05667911730056198
FL0274,40,8715.61,31.28,1.2,5.2,98.6,4.03,Marketing Digital,9,31.1,1,Bajo tiempo respuesta horas / Alto tasa finalizacion,0.49622041133180383,0.23746100705243553
FL0275,47,7376.37,20.55,5.0,14.3,85.3,3.79,Diseño Gráfico,11,111.7,1,Bajo tiempo respuesta horas / Alto tasa finalizacion,0.27036461498643627,-0.5296378051966737
FL0276,39,8388.11,19.68,3.0,7.4,80.2,3.51,Marketing Digital,10,104.8,1,Bajo tiempo respuesta horas / Alto tasa finalizacion,0.24211481190754852,-0.569228163724283
FL0277,11,728.28,8.23,2.4,30.6,46.6,2.94,Soporte Administrativo Virtual,3,15.6,0,Alto tiempo respuesta horas / Bajo tasa finalizacion,3.422147216511265,0.3307381898667522
FL0278,97,33621.97,62.01,5.6,2.5,87.9,4.73,Redacción y Traducción,31,180.7,1,Bajo tiempo respuesta horas / Alto tasa finalizacion,-2.1473894970989154,-1.17750751477527
FL0279,57,10929.04,17.76,4.1,5.9,84.1,3.85,Redacción y Traducción,14,90.1,1,Bajo tiempo respuesta horas / Alto tasa finalizacion,0.04455011694296903,-0.37137572922897993
FL0280,37,11128.33,21.82,1.8,4.1,77.4,7.7,Redacción y Traducción,5,109.9,1,Bajo tiempo respuesta horas / Alto tasa finalizacion,0.3368870169817411,-0.6488659784422911
FL0281,12,11453.23,26.92,4.5,7.4,86.1,3.73,Diseño Gráfico,8,55.7,1,Bajo tiempo respuesta horas / Alto tasa finalizacion,0.5364465207108666,0.24539576539388544
FL0282,89,37127.64,45.86,8.6,4.3,93.6,4.37,Desarrollo de Software,46,158.0,1,Bajo tiempo respuesta horas / Alto tasa finalizacion,-2.7885796678951196,-0.8050264165508259
FL0283,26,7916.6,22.61,2.6,11.7,74.0,4.45,Soporte Administrativo Virtual,11,118.0,1,Bajo tiempo respuesta horas / Alto tasa finalizacion,0.4916818032953925,-0.879591213173957
FL0284,28,7890.73,26.41,2.4,5.4,84.1,3.98,Soporte Administrativo Virtual,7,62.2,1,Bajo tiempo respuesta horas / Alto tasa finalizacion,0.6456355034264707,-0.12274354883641514
FL0285,129,19063.15,55.64,6.8,3.4,93.5,4.6,Soporte Administrativo Virtual,47,157.7,1,Bajo tiempo respuesta horas / Alto tasa finalizacion,-2.358457972066679,-1.5088034633037042
FL0286,121,36055.85,38.15,7.5,2.3,92.6,4.83,Soporte Administrativo Virtual,52,171.7,1,Bajo tiempo respuesta horas / Alto tasa finalizacion,-3.0377245136899655,-1.330489753938596
FL0287,45,7701.31,13.52,4.2,0.7,75.9,3.94,Redacción y Traducción,13,116.8,1,Bajo tiempo respuesta horas / Alto tasa finalizacion,-0.14679743121004377,-0.8006482860307782
FL0288,28,10320.79,34.8,4.1,4.1,69.6,4.29,Desarrollo de Software,15,80.3,1,Bajo tiempo respuesta horas / Alto tasa finalizacion,0.28993775139322986,-0.3015206773647303
FL0289,29,12049.3,28.76,3.0,6.4,86.9,3.85,Diseño Gráfico,20,96.5,1,Bajo tiempo respuesta horas / Alto tasa finalizacion,-0.2962523500501533,-0.6628477758212588
FL0290,11,3323.03,8.65,0.0,28.1,50.0,3.29,Marketing Digital,2,37.7,0,Alto tiempo respuesta horas / Bajo tasa finalizacion,3.0492313594339255,-0.004897029877938623
FL0291,29,85539.08,176.11,8.3,4.1,79.6,4.84,Desarrollo de Software,10,36.2,1,Bajo tiempo respuesta horas / Alto tasa finalizacion,-0.9453652206807239,2.625892216522218
FL0292,71,29763.11,40.73,5.9,1.9,92.7,4.9,Desarrollo de Software,34,139.7,1,Bajo tiempo respuesta horas / Alto tasa finalizacion,-2.0390031885527216,-0.7534928306907299
FL0293,29,60984.84,70.71,8.3,8.0,93.2,4.31,Desarrollo de Software,9,74.4,1,Bajo tiempo respuesta horas / Alto tasa finalizacion,-0.974236002767809,1.669999895661766
FL0294,67,4003.09,21.95,3.4,5.2,81.1,3.82,Soporte Administrativo Virtual,15,98.0,1,Bajo tiempo respuesta horas / Alto tasa finalizacion,0.12700519549388262,-0.7687134961688707
FL0295,26,75820.26,125.92,3.7,7.5,92.8,4.63,Diseño Gráfico,8,96.9,1,Bajo tiempo respuesta horas / Alto tasa finalizacion,-1.217838805040662,1.2666713143648896
FL0296,-13,1971.47,desconocido,0.7,33.7,47.5,2.81,Diseño Gráfico,4,36.9,0,Alto tiempo respuesta horas / Bajo tasa finalizacion,3.2916619866288053,-0.06351330947515851
FL0297,5,917.2,9.54,2.6,29.3,44.3,2.18,Diseño Gráfico,1,30.6,0,Alto tiempo respuesta horas / Bajo tasa finalizacion,3.2956508699314266,0.2161338598812573
FL0298,55,7511.98,18.1,1.5,8.1,85.3,4.17,Redacción y Traducción,17,85.2,1,Bajo tiempo respuesta horas / Alto tasa finalizacion,0.22230799052174413,-0.702237533821952
FL0299,26,10745.37,20.73,2.5,11.5,83.0,4.34,Diseño Gráfico,9,105.4,1,Bajo tiempo respuesta horas / Alto tasa finalizacion,0.36353803336993856,-0.5740482690860514
FL0300,25,7041.91,20.43,2.1,4.5,69.1,3.52,Desarrollo de Software,14,56.8,1,Bajo tiempo respuesta horas / Alto tasa finalizacion,0.7200264374044927,-0.26789694427007066
FL0301,45,8949.33,20.86,2.8,6.9,85.3,4.64,Soporte Administrativo Virtual,13,84.6,1,Bajo tiempo respuesta horas / Alto tasa finalizacion,0.22438561783810204,-0.4710932879348937
FL0302,116,50774.47,57.05,6.6,2.5,94.8,4.77,Soporte Administrativo Virtual,26,163.5,1,Bajo tiempo respuesta horas / Alto tasa finalizacion,-2.3521229034221958,-0.3345494416033024
FL0303,31,10890.88,21.25,3.1,0.1,76.3,4.18,Diseño Gráfico,15,87.4,1,Bajo tiempo respuesta horas / Alto tasa finalizacion,-0.036887231706430275,-0.5210342431972665
FL0304,55,14604.86,12.96,3.4,4.8,86.1,desconocido,Desarrollo de Software,9,90.3,1,Bajo tiempo respuesta horas / Alto tasa finalizacion,-0.026957214051568482,-0.18200720970721296
FL0305,52,6828.41,11.12,3.3,9.3,83.0,4.21,Diseño Gráfico,8,104.1,1,Bajo tiempo respuesta horas / Alto tasa finalizacion,0.3591630256855987,-0.5759633370038898
FL0306,28,3394.5,19.35,3.9,13.2,79.4,3.91,Diseño Gráfico,13,53.2,1,Bajo tiempo respuesta horas / Alto tasa finalizacion,0.9750141860070711,-0.08746476239713563
FL0307,38,58811.62,155.43,6.8,6.6,96.6,4.72,Desarrollo de Software,7,81.0,1,Bajo tiempo respuesta horas / Alto tasa finalizacion,-1.0202441272185871,1.435042437117039
FL0308,86,26623.96,54.4,9.0,3.9,95.3,4.64,Marketing Digital,30,137.7,1,Bajo tiempo respuesta horas / Alto tasa finalizacion,-1.8719837833180435,-0.3757419556883158
FL0309,15,1670.85,11.31,0.3,28.9,40.4,3.53,Soporte Administrativo Virtual,3,30.6,0,Alto tiempo respuesta horas / Bajo tasa finalizacion,3.412504074174032,-0.06890223715104181
FL0310,26,7450.96,31.63,1.3,3.5,73.2,4.17,Soporte Administrativo Virtual,13,117.9,1,Bajo tiempo respuesta horas / Alto tasa finalizacion,0.13964028220557376,-1.1085788355635875
FL0311,0,2810.91,15.58,4.1,29.2,35.9,2.9,Soporte Administrativo Virtual,2,31.8,0,Alto tiempo respuesta horas / Bajo tasa finalizacion,3.403531574099022,0.32380607759098184
FL0312,10,1268.51,10.43,0.1,40.1,49.9,2.45,Diseño Gráfico,1,48.0,0,Alto tiempo respuesta horas / Bajo tasa finalizacion,3.5596992931522076,-0.1584130363202261
FL0313,64,26913.32,42.12,4.4,1.9,90.9,4.79,Diseño Gráfico,25,143.3,1,Bajo tiempo respuesta horas / Alto tasa finalizacion,-1.5529584876960205,-0.8600753382495745
FL0314,129,42787.3,desconocido,6.9,2.8,91.6,4.56,Desarrollo de Software,48,130.2,1,Bajo tiempo respuesta horas / Alto tasa finalizacion,-2.6509780135504704,-0.5669327620897857
FL0315,2,691.29,desconocido,0.4,24.3,42.2,3.31,Desarrollo de Software,1,34.9,0,Alto tiempo respuesta horas / Bajo tasa finalizacion,3.1147248810064307,-0.03579813111225287
FL0316,15,976.79,10.52,0.9,21.8,55.7,2.42,Redacción y Traducción,3,38.1,0,Alto tiempo respuesta horas / Bajo tasa finalizacion,2.6465890190585712,-0.06412733127588807
FL0317,-13,25289.44,64.26,6.6,2.1,98.2,4.54,Desarrollo de Software,36,155.0,1,Bajo tiempo respuesta horas / Alto tasa finalizacion,-2.3249911130015732,-0.9975034169436859
FL0318,41,7064.2,19.24,1.5,8.9,73.3,4.37,Marketing Digital,12,117.3,1,Bajo tiempo respuesta horas / Alto tasa finalizacion,0.3726121501379738,-0.9774699761614133
FL0319,44,9134.09,29.42,4.5,6.4,80.4,3.63,Diseño Gráfico,8,87.9,1,Bajo tiempo respuesta horas / Alto tasa finalizacion,0.3579898578720662,-0.23138819935868007
FL0320,22,54640.05,151.01,14.4,5.5,83.4,4.86,Marketing Digital,23,88.5,1,Bajo tiempo respuesta horas / Alto tasa finalizacion,-1.5338635754112384,1.5691682175464505
FL0321,98,18047.43,56.37,8.6,1.5,95.9,4.75,Redacción y Traducción,43,135.5,1,Bajo tiempo respuesta horas / Alto tasa finalizacion,-2.195326578855111,-0.970574434971804
FL0322,141,31543.89,50.05,4.3,2.4,89.3,4.85,Diseño Gráfico,26,153.4,1,Bajo tiempo respuesta horas / Alto tasa finalizacion,-1.706064054123459,-0.9145817597265491
FL0323,0,1670.55,12.32,2.0,27.3,48.9,3.89,Redacción y Traducción,3,32.3,0,Alto tiempo respuesta horas / Bajo tasa finalizacion,3.070374913510931,0.1286222008992652
FL0324,34,7825.28,18.99,3.2,12.3,76.7,4.17,Desarrollo de Software,9,131.9,1,Bajo tiempo respuesta horas / Alto tasa finalizacion,0.27423983622116244,-0.8703264780603078
FL0325,59,5839.23,23.7,1.0,2.4,81.2,3.9,Diseño Gráfico,13,138.6,1,Bajo tiempo respuesta horas / Alto tasa finalizacion,-0.2983192714598221,-1.4082255369026069
FL0326,93,31248.38,51.98,5.8,2.3,94.6,4.58,Diseño Gráfico,20,155.0,1,Bajo tiempo respuesta horas / Alto tasa finalizacion,-1.7025422358489837,-0.6259990881389587
FL0327,41,4874.93,23.08,1.4,4.5,71.7,3.99,Diseño Gráfico,13,103.5,1,Bajo tiempo respuesta horas / Alto tasa finalizacion,0.36731880149769264,-0.9919331160191625
FL0328,12,1812.01,13.17,2.3,31.8,32.8,2.76,Desarrollo de Software,1,71.2,0,Alto tiempo respuesta horas / Bajo tasa finalizacion,3.2386164050331114,-0.2595891187510623
FL0329,25,55092.99,179.54,6.9,4.4,87.9,4.5,Diseño Gráfico,12,72.5,1,Bajo tiempo respuesta horas / Alto tasa finalizacion,-0.8715814683637191,1.2459666811835142
FL0330,11,1009.93,7.94,0.9,28.5,33.5,3.22,Diseño Gráfico,3,29.8,0,Alto tiempo respuesta horas / Bajo tasa finalizacion,3.529944432402665,-0.032715234331548666
FL0331,55,5116.04,15.75,1.8,6.6,70.4,4.09,Redacción y Traducción,8,111.2,1,Bajo tiempo respuesta horas / Alto tasa finalizacion,0.6181792320448941,-0.9009768366473024
FL0332,107,27530.98,29.98,7.6,2.2,87.7,4.83,Marketing Digital,49,154.5,1,Bajo tiempo respuesta horas / Alto tasa finalizacion,-2.544402169586496,-1.183515345631625
FL0333,53,8900.91,25.03,1.3,12.0,74.7,4.14,Redacción y Traducción,7,80.0,1,Bajo tiempo respuesta horas / Alto tasa finalizacion,1.032541963300531,-0.4156242529837001
FL0334,80,28181.88,60.76,10.8,3.7,97.4,4.64,Desarrollo de Software,42,128.2,1,Bajo tiempo respuesta horas / Alto tasa finalizacion,-2.4036254699723,-0.33401627242167875
FL0335,33,4459.03,22.47,2.8,6.7,80.4,4.29,Diseño Gráfico,13,86.7,1,Bajo tiempo respuesta horas / Alto tasa finalizacion,0.36460966342656814,-0.6116514251331374
FL0336,107,33821.76,64.2,7.2,2.6,96.5,4.69,Desarrollo de Software,30,159.4,1,Bajo tiempo respuesta horas / Alto tasa finalizacion,-2.287566842544192,-0.6528548260901631
FL0337,31,83041.92,113.47,14.3,6.4,96.4,4.59,Desarrollo de Software,20,42.4,1,Bajo tiempo respuesta horas / Alto tasa finalizacion,-1.8485803062328732,2.926284887604018
FL0338,93,26070.46,40.67,5.4,1.0,96.2,4.97,Desarrollo de Software,18,161.0,1,Bajo tiempo respuesta horas / Alto tasa finalizacion,-1.7290205325157468,-0.7586567784077085
FL0339,22,53017.02,179.18,8.4,5.0,86.9,4.99,Desarrollo de Software,18,62.5,1,Bajo tiempo respuesta horas / Alto tasa finalizacion,-1.0043873055023709,1.3763395997972672
FL0340,16,1631.71,11.15,1.3,28.6,24.1,2.92,Desarrollo de Software,4,70.5,0,Alto tiempo respuesta horas / Bajo tasa finalizacion,3.2499350962650824,-0.4726386272411245
FL0341,57,12599.91,13.3,4.7,4.6,71.0,4.04,Redacción y Traducción,5,106.3,1,Bajo tiempo respuesta horas / Alto tasa finalizacion,0.4096387604854646,-0.3118342611614051
FL0342,98,19986.51,62.62,6.7,1.3,91.0,desconocido,Desarrollo de Software,54,200.4,1,Bajo tiempo respuesta horas / Alto tasa finalizacion,-3.1416896281207958,-2.133964119088134
FL0343,41,4988.5,24.57,4.4,7.3,77.6,4.19,Desarrollo de Software,13,160.2,1,Bajo tiempo respuesta horas / Alto tasa finalizacion,-0.3715706241796489,-1.2862139017496954
FL0344,47,7222.16,26.6,4.0,7.0,76.5,4.38,Marketing Digital,8,86.2,1,Bajo tiempo respuesta horas / Alto tasa finalizacion,0.5449627439595401,-0.25030114038709295
FL0345,130,46331.56,45.84,4.9,1.7,96.0,4.77,Soporte Administrativo Virtual,23,161.8,1,Bajo tiempo respuesta horas / Alto tasa finalizacion,-2.146226583352496,-0.5151579436814524
FL0346,36,55096.7,182.57,10.3,4.2,86.4,4.55,Marketing Digital,14,23.6,1,Bajo tiempo respuesta horas / Alto tasa finalizacion,-0.5789360043709302,2.185040583249343
FL0347,12,642.13,15.11,1.1,27.2,102.7,3.52,Redacción y Traducción,0,47.8,0,Alto tiempo respuesta horas / Bajo tasa finalizacion,1.7417990899443465,0.11446495663055553
FL0348,131,38813.32,55.47,8.2,1.1,96.6,4.73,Diseño Gráfico,38,130.2,1,Bajo tiempo respuesta horas / Alto tasa finalizacion,-2.4278927400326444,-0.3396998631546393
FL0349,90,34568.58,49.54,5.2,1.5,94.5,4.94,Marketing Digital,33,153.1,1,Bajo tiempo respuesta horas / Alto tasa finalizacion,-2.2139679974094713,-0.8294770009461927
FL0350,44,3848.58,23.52,2.9,7.8,79.2,4.16,Diseño Gráfico,6,84.5,1,Bajo tiempo respuesta horas / Alto tasa finalizacion,0.7140442447397103,-0.4256998620236546
FL0351,53,2033.68,24.08,4.9,6.1,81.7,4.02,Redacción y Traducción,10,104.0,1,Bajo tiempo respuesta horas / Alto tasa finalizacion,0.25553924001844625,-0.59462138899514
FL0352,52,6669.02,23.98,4.5,4.2,78.7,4.06,Redacción y Traducción,16,62.8,1,Bajo tiempo respuesta horas / Alto tasa finalizacion,0.36260452312618563,-0.1828613301163969
FL0353,48,921.3,25.85,2.3,8.6,85.3,4.05,Redacción y Traducción,11,121.6,1,Bajo tiempo respuesta horas / Alto tasa finalizacion,0.19699511797091096,-1.0819989011357602
FL0354,29,42797.72,68.19,5.4,4.2,90.6,4.55,Marketing Digital,10,45.5,1,Bajo tiempo respuesta horas / Alto tasa finalizacion,-0.3328531143679853,1.2520395669205697
FL0355,27,49327.83,110.74,5.9,2.0,87.9,4.76,Diseño Gráfico,5,45.6,1,Bajo tiempo respuesta horas / Alto tasa finalizacion,-0.3318754964037236,1.4864477259068718
FL0356,46,10788.81,20.22,2.4,8.7,76.3,4.17,Redacción y Traducción,7,106.0,1,Bajo tiempo respuesta horas / Alto tasa finalizacion,0.5199257257879333,-0.5820738817109021
FL0357,67,11692.07,21.05,1.6,10.8,78.7,3.67,Redacción y Traducción,15,38.6,1,Bajo tiempo respuesta horas / Alto tasa finalizacion,0.9372133484442846,0.006395766076041431
FL0358,40,28382.95,154.39,12.2,6.8,82.6,4.5,Desarrollo de Software,16,69.4,1,Bajo tiempo respuesta horas / Alto tasa finalizacion,-0.4992943557399231,1.1059530531276274
FL0359,38,8409.8,28.24,1.6,6.9,80.3,3.92,Diseño Gráfico,15,98.4,1,Bajo tiempo respuesta horas / Alto tasa finalizacion,0.1683401109267975,-0.8257719581194657
FL0360,6,2596.67,9.39,2.3,41.3,42.9,3.26,Marketing Digital,6,28.6,0,Alto tiempo respuesta horas / Bajo tasa finalizacion,3.6885130376089332,0.25226221210741395
FL0361,123,32901.88,47.87,4.8,2.6,92.4,4.73,Redacción y Traducción,50,143.7,1,Bajo tiempo respuesta horas / Alto tasa finalizacion,-2.5097294033535333,-1.2603733647616528
FL0362,51,6048.07,19.04,0.3,4.8,73.8,4.12,Marketing Digital,9,65.0,1,Bajo tiempo respuesta horas / Alto tasa finalizacion,0.8499335010221222,-0.43393488598496793
FL0363,153,38491.2,36.46,6.5,3.4,95.7,4.5,Soporte Administrativo Virtual,13,144.0,1,Bajo tiempo respuesta horas / Alto tasa finalizacion,-1.4613916647121337,-0.08107265912211103
FL0364,21,66097.36,136.0,9.7,4.6,80.4,4.45,Desarrollo de Software,15,29.8,1,Bajo tiempo respuesta horas / Alto tasa finalizacion,-0.740924429598183,2.2643232381355998
FL0365,52,6860.66,28.95,2.5,9.1,80.3,4.29,Redacción y Traducción,4,114.2,1,Bajo tiempo respuesta horas / Alto tasa finalizacion,0.5345883671874936,-0.6810749171468743
FL0366,73,40271.6,89.29,7.5,3.0,92.5,4.43,Marketing Digital,23,122.0,1,Bajo tiempo respuesta horas / Alto tasa finalizacion,-1.647282749709042,0.1557383279626628
FL0367,38,9912.42,26.03,2.5,10.2,73.7,4.29,Diseño Gráfico,12,81.8,1,Bajo tiempo respuesta horas / Alto tasa finalizacion,0.6756765630888865,-0.43770370767295924
FL0368,19,4541.34,23.02,3.7,2.3,76.8,4.5,Soporte Administrativo Virtual,17,106.3,1,Bajo tiempo respuesta horas / Alto tasa finalizacion,-0.07014234666384075,-0.8853615457772603
FL0369,67,26867.91,65.98,4.1,2.3,91.5,4.72,Desarrollo de Software,49,157.1,1,Bajo tiempo respuesta horas / Alto tasa finalizacion,-2.5561243133858538,-1.5714818279074645
FL0370,19,30436.59,124.16,9.2,2.8,85.4,desconocido,Marketing Digital,6,79.4,1,Bajo tiempo respuesta horas / Alto tasa finalizacion,-0.3649334106097526,0.9824776743406709
FL0371,19,45394.25,138.75,7.4,4.1,97.1,4.61,Marketing Digital,12,70.2,1,Bajo tiempo respuesta horas / Alto tasa finalizacion,-0.9315252509771634,1.1855977048517974
FL0372,51,6094.32,21.01,2.0,10.6,85.3,4.19,Soporte Administrativo Virtual,16,108.8,1,Bajo tiempo respuesta horas / Alto tasa finalizacion,0.14086963456590326,-0.9697900029365508
FL0373,113,27733.33,38.22,4.7,3.0,93.2,4.61,Diseño Gráfico,42,151.2,1,Bajo tiempo respuesta horas / Alto tasa finalizacion,-2.2535084550372377,-1.3080140053192126
FL0374,83,31034.46,55.18,7.6,2.2,94.9,4.67,Diseño Gráfico,34,128.2,1,Bajo tiempo respuesta horas / Alto tasa finalizacion,-2.010505615682232,-0.4622389491048902
FL0375,2,223.37,17.5,1.4,32.1,50.7,3.21,Marketing Digital,1,43.9,0,Alto tiempo respuesta horas / Bajo tasa finalizacion,3.1838365861138658,0.026156537601217476
FL0376,82,42689.43,58.39,8.2,1.6,90.6,4.77,Desarrollo de Software,39,144.6,1,Bajo tiempo respuesta horas / Alto tasa finalizacion,-2.5587796668833174,-0.4044242607523753
FL0377,61,8356.83,13.01,5.7,8.5,76.7,4.34,Marketing Digital,16,77.4,1,Bajo tiempo respuesta horas / Alto tasa finalizacion,0.32742000077718314,-0.1329543894500884
FL0378,42,9466.25,21.42,3.3,7.7,77.9,4.03,Marketing Digital,12,101.0,1,Bajo tiempo respuesta horas / Alto tasa finalizacion,0.2471881900156263,-0.5286069433547073
FL0379,28,9349.03,19.18,1.3,9.3,86.8,4.02,Marketing Digital,7,88.7,1,Bajo tiempo respuesta horas / Alto tasa finalizacion,0.46991351713295904,-0.41079733888990616
FL0380,5,104.79,8.98,1.6,27.4,55.0,2.76,Marketing Digital,3,52.6,0,Alto tiempo respuesta horas / Bajo tasa finalizacion,2.7160263914838545,-0.11442317833947818
FL0381,53,7542.56,26.97,5.0,12.5,87.3,4.11,Soporte Administrativo Virtual,13,128.8,1,Bajo tiempo respuesta horas / Alto tasa finalizacion,-0.05691247247496971,-0.7907280526932537
FL0382,35,9128.75,21.87,2.2,7.8,80.9,desconocido,Redacción y Traducción,16,113.3,1,Bajo tiempo respuesta horas / Alto tasa finalizacion,0.023930160554625973,-0.9219187994541073
FL0383,98,29108.43,36.19,7.6,1.1,96.3,4.72,Soporte Administrativo Virtual,23,146.2,1,Bajo tiempo respuesta horas / Alto tasa finalizacion,-1.8140217079654715,-0.4787455713243628
FL0384,6,1923.23,9.87,2.5,46.2,62.6,3.69,Diseño Gráfico,0,36.2,0,Alto tiempo respuesta horas / Bajo tasa finalizacion,3.564751654946837,0.3398521720932968
FL0385,7,1380.73,12.43,0.7,16.1,65.6,desconocido,Diseño Gráfico,1,65.0,0,Alto tiempo respuesta horas / Bajo tasa finalizacion,1.9188232403348158,-0.3549400368574502
FL0386,20,72827.31,78.79,10.0,3.4,91.0,4.77,Desarrollo de Software,13,75.7,1,Bajo tiempo respuesta horas / Alto tasa finalizacion,-1.5714433917769952,1.9847884858281208
FL0387,6,1240.64,15.74,1.5,17.4,47.8,3.7,Redacción y Traducción,1,37.2,0,Alto tiempo respuesta horas / Bajo tasa finalizacion,2.7054280948050073,0.004789964944348118
FL0388,103,30081.78,74.11,6.5,0.5,95.5,4.6,Redacción y Traducción,33,143.1,1,Bajo tiempo respuesta horas / Alto tasa finalizacion,-2.1006191372875453,-0.738204085766936
FL0389,35,4916.02,19.78,2.6,6.0,85.5,3.62,Marketing Digital,11,94.1,1,Bajo tiempo respuesta horas / Alto tasa finalizacion,0.19704734065923107,-0.5726512723360493
FL0390,12,2036.16,10.64,1.8,39.3,62.7,2.99,Soporte Administrativo Virtual,1,29.7,0,Alto tiempo respuesta horas / Bajo tasa finalizacion,3.3413424316330533,0.2845224076453109
FL0391,25,40134.85,65.37,9.9,5.1,88.9,4.46,Desarrollo de Software,15,63.8,1,Bajo tiempo respuesta horas / Alto tasa finalizacion,-0.7745201332222169,1.2761056021727477
FL0392,52,8298.42,23.26,2.1,3.9,71.1,4.11,Marketing Digital,5,91.2,1,Bajo tiempo respuesta horas / Alto tasa finalizacion,0.6518778351254503,-0.4394774193011912
FL0393,9,2498.52,12.48,1.0,24.5,59.2,6.3,Marketing Digital,2,45.2,0,Alto tiempo respuesta horas / Bajo tasa finalizacion,2.564193672396399,0.002593885168012817
FL0394,125,35414.87,desconocido,8.8,0.1,92.2,4.85,Desarrollo de Software,19,128.3,1,Bajo tiempo respuesta horas / Alto tasa finalizacion,-1.7008787492267636,0.14961395275550357
FL0395,22,51819.04,108.51,8.2,1.6,89.5,4.83,Diseño Gráfico,13,66.4,1,Bajo tiempo respuesta horas / Alto tasa finalizacion,-1.0027398817926674,1.33511361321257
FL0396,29,52291.0,130.17,13.2,3.7,89.7,4.43,Redacción y Traducción,10,53.5,1,Bajo tiempo respuesta horas / Alto tasa finalizacion,-0.8390453473695145,2.095175902281142
FL0397,45,8688.91,20.43,5.9,10.8,74.0,4.03,Desarrollo de Software,12,76.6,1,Bajo tiempo respuesta horas / Alto tasa finalizacion,0.5808212112395561,-0.01155149489750091
FL0398,2,1572.87,10.78,1.0,20.4,57.8,2.86,Soporte Administrativo Virtual,2,24.6,0,Alto tiempo respuesta horas / Bajo tasa finalizacion,2.674381054497005,0.1209792813460516
FL0399,45,9837.52,19.53,0.8,9.2,91.2,4.38,Diseño Gráfico,5,73.4,1,Bajo tiempo respuesta horas / Alto tasa finalizacion,0.5892569859267984,-0.27281787646064504
FL0400,11,1420.57,9.98,2.0,39.3,64.9,2.92,Diseño Gráfico,2,28.4,0,Alto tiempo respuesta horas / Bajo tasa finalizacion,3.2330251125750338,0.3037376032048851
FL0401,53,11363.92,17.02,2.9,2.9,86.9,4.62,Desarrollo de Software,2,105.4,1,Bajo tiempo respuesta horas / Alto tasa finalizacion,0.04231190406535887,-0.33131334735571216
FL0402,55,28315.14,31.11,4.8,3.6,96.7,4.59,Desarrollo de Software,4,138.2,1,Bajo tiempo respuesta horas / Alto tasa finalizacion,-0.9451003766878083,-0.13475761480898327
FL0403,29,83542.7,74.63,7.0,6.1,100.0,4.97,Marketing Digital,9,49.8,1,Bajo tiempo respuesta horas / Alto tasa finalizacion,-1.3171147123440266,2.4105358223741202
FL0404,107,18198.35,45.86,50.2,2.8,95.3,4.5,Diseño Gráfico,26,159.4,1,Bajo tiempo respuesta horas / Alto tasa finalizacion,-3.4328632398604153,3.2370644035521368
FL0405,21,42399.53,127.99,11.1,4.1,89.8,4.75,Desarrollo de Software,19,45.4,1,Bajo tiempo respuesta horas / Alto tasa finalizacion,-0.8970507919054381,1.5791439452304958
FL0406,24,65113.96,200.82,8.6,3.9,83.2,4.81,Marketing Digital,28,48.7,1,Bajo tiempo respuesta horas / Alto tasa finalizacion,-1.3608217633764528,1.6022922929859293
FL0407,66,6581.43,20.93,3.9,4.4,84.0,4.25,Desarrollo de Software,15,120.6,1,Bajo tiempo respuesta horas / Alto tasa finalizacion,-0.35993499596356293,-0.8463456708629185
FL0408,60,7191.98,17.56,2.7,4.6,85.3,4.0,Desarrollo de Software,13,66.8,1,Bajo tiempo respuesta horas / Alto tasa finalizacion,0.23811152880104175,-0.24961336050291322
FL0409,7,1596.82,11.65,2.1,30.4,37.6,2.75,Diseño Gráfico,4,65.4,0,Alto tiempo respuesta horas / Bajo tasa finalizacion,3.080623118309076,-0.3331518730123641
FL0410,27,9774.44,27.82,2.8,4.1,69.5,4.31,Redacción y Traducción,13,94.5,1,Bajo tiempo respuesta horas / Alto tasa finalizacion,0.3860727561805979,-0.6049123606568596
FL0411,5,2247.49,11.75,2.0,40.0,58.0,2.77,Soporte Administrativo Virtual,3,88.9,0,Alto tiempo respuesta horas / Bajo tasa finalizacion,2.8418104096931756,-0.46989203317556655
FL0412,28,43730.31,122.48,4.8,5.0,94.6,desconocido,Marketing Digital,18,72.4,1,Bajo tiempo respuesta horas / Alto tasa finalizacion,-0.9214411127600884,0.7178790931537276
FL0413,12,5492.98,25.39,3.0,0.8,87.7,4.13,Desarrollo de Software,15,77.1,1,Bajo tiempo respuesta horas / Alto tasa finalizacion,-0.1274266613465333,-0.4418040467996093
FL0414,45,7489.25,26.47,3.9,8.3,77.2,4.01,Redacción y Traducción,8,78.3,1,Bajo tiempo respuesta horas / Alto tasa finalizacion,0.7150182491626411,-0.20564740967510287
FL0415,nd,10031.16,23.03,1.3,6.7,85.3,3.97,Desarrollo de Software,13,122.2,1,Bajo tiempo respuesta horas / Alto tasa finalizacion,-0.19935293087651174,-0.9771656181970472
